0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20_похожих
Последний богатырь;Фэнтези;Комедия;Мифологическое;Современное кино (2000–2020);7.228;976642;;6.4;0;;;;;;;;;;"Аквамарин;Обыкновенное чудо;Загадай желание;Осколки хрустальной туфельки;Дед Мороз. Битва Магов;Цвет волшебства;Мрачные тени;47 ронинов;Унесенные призраками;Сказание о принцессе Кагуя;Крупная рыба;Сказка странствий;Тайна Келлс;Кубо. Легенда о самурае;Персей;Зимняя сказка;Красная черепаха;Форма воды;Тор;Жили-были"
Сказание о принцессе Кагуя;Фэнтези;Драма;Мифологическое;Современное кино (2000–2020);8.091;723841;Kaguyahime no monogatari;8;8.3;;;;;;;;;;"Крупная рыба;Сказка странствий;Красная черепаха;Фауст;Ной;Девушка в лабиринте;Божественная комедия;Мастер и Маргарита;Дьявол и Дэниэл Уэбстер;Сказки юга;Сказка сказок;Убить дракона;Страна фей;Воображариум доктора Парнаса;Рыба моей мечты;Сказания Земноморья;Граница;47 ронинов;Унесенные призраками;Тайна Келлс"
Истребитель демонов: Поезд «Бесконечный»;Фэнтези;Боевик (Экшен);Темное;Новинки (2020–2025);7.996;1347949;Kimetsu no Yaiba Movie: Mugen Ressha-hen;8.2;7.8;;;;;;;;;;"Блич;Ведьмак. Кошмар волка;Берсерк. Золотой век: Фильм III. Сошествие;Берсерк: Золотой век. Фильм II. Битва за Долдрей;Ведьмак;Берсерк. Золотой век: Фильм I. Бехерит Властителя;Константин: Повелитель тьмы;Другой мир;Хеллбой: Герой из пекла;Хеллбой II: Золотая армия;Тор 2: Царство тьмы;Ван Хельсинг;Малефисента: Владычица тьмы;Другой мир: Восстание ликанов;Охотники на ведьм;Соломон Кейн;Белоснежка и охотник 2;Последний охотник на ведьм;Белоснежка и охотник;Спаун"
Финист — Ясный сокол;Фэнтези;Приключения;Мифологическое;Классика (до 2000 года);8.02;44417;;6.8;0;;;;;;;;;;"Принцесса Мононоке;Геркулес;Последний единорог;Алиса;Руслан и Людмила;Лабиринт;Каменный цветок;Экскалибур;На крючке;Илья Муромец и Соловей-Разбойник;Золотые рога;Кольца Альманзора;Колдунья;Чародейка;Садко;Тайна Келлс;Наследство волшебника Бахрама;Алиса: Волнение;Мальчик и птица;Кубо. Легенда о самурае"
Чародей и Белая Змея;Фэнтези;Мелодрама;Мифологическое;Современное кино (2000–2020);6.784;583709;Bai she chuan shuo;5.8;5.6;;;;;;;;;;"Зимняя сказка;Форма воды;Жили-были;Пробуждающая совесть 2: Дар змеи;Красавица и Чудовище;Снегурочка;Снегурка;Ослиная шкура;Три тысячи лет желаний;Красавец и чудовище;Сказки Гофмана;Весенняя сказка;Вечная сказка;Zолушка;Иллюзионист;Труп невесты;Город мастеров;Джек и механическое сердце;Пена дней;Сумерки"
Сошедшие с небес;Фэнтези;Боевик (Экшен);Мифологическое;Новинки (2020–2025);8.173;43926;;7.5;0;;;;;;;;;;"Этерна. Часть первая;Восточный ветер 3: Наследие Оры;Вальгалла: Рагнарек;Персей;Тор;Хеллбой 2: Золотая армия;Король Артур;Волкодав;Битва титанов;Война богов: Бессмертные;Боги Египта;Гнев титанов;Горец 4: Конец игры;Раскрашенная кожа 2;Геракл: Начало легенды;Царь скорпионов 3: Книга мертвых;Стальной алхимик;Блич;Истребитель демонов: Поезд «Бесконечный»;Ведьмак. Кошмар волка"
Братья Гримм;Фэнтези;Приключения;Мифологическое;Современное кино (2000–2020);7.007;13469;The Brothers Grimm;5.9;5.2;;;;;;;;;;"Тайна Келлс;Кубо. Легенда о самурае;Путешествие на Запад;Эспен в королевстве троллей;Алиса в Зазеркалье;Король обезьян;Сторожевая застава;Вальгалла: Сага о викинге;Беовульф;Перси Джексон и похититель молний;Перси Джексон и Море чудовищ;Волшебник Земноморья;Школа Авалон;Рыцарь Камелота;Джек – убийца великанов;Принцесса Мононоке;Геркулес;Наследство волшебника Бахрама;Алиса: Волнение;Последний единорог"
Кубо. Легенда о самурае;Фэнтези;Приключения;Мифологическое;Современное кино (2000–2020);7.468;882290;Kubo and the Two Strings;7.7;8.4;;;;;;;;;;"Тайна Келлс;Путешествие на Запад;Эспен в королевстве троллей;Алиса в Зазеркалье;Братья Гримм;Король обезьян;Сторожевая застава;Вальгалла: Сага о викинге;Беовульф;Перси Джексон и похититель молний;Перси Джексон и Море чудовищ;Волшебник Земноморья;Школа Авалон;Рыцарь Камелота;Джек – убийца великанов;Принцесса Мононоке;Геркулес;Наследство волшебника Бахрама;Алиса: Волнение;Последний единорог"
Фантастические твари: Тайны Дамблдора;Фэнтези;Приключения;Эпическое;Новинки (2020–2025);6.087;843772;Fantastic Beasts: The Secrets of Dumbledore;6.2;5.4;;;;;;;;;;"Подземелья и драконы: Честь среди воров;Таймлесс 2: Сапфировая книга;Таймлесс 3: Изумрудная книга;Подземелье драконов;Властелин Колец: Возвращение Короля;Властелин Колец: Братство Кольца;Властелин колец: Возвращение короля;Властелин колец: Братство кольца;Ходячий замок;Гарри Поттер и узник Азкабана;Небесный замок Лапута;Хоббит: Нежданное путешествие;Хоббит: Пустошь Смауга;Гарри Поттер и кубок огня;Гарри Поттер и Тайная Комната;Звездная пыль;Гарри Поттер и Принц-полукровка;Гарри Поттер и Принц-Полукровка;Гарри Поттер и Орден Феникса;Бесконечная история"
Золушка `80;Фэнтези;Семейный;Мифологическое;Классика (до 2000 года);8.052;8231;Cinderella;7.3;8.1;;;;;;;;;;"Волшебное кольцо;Волшебник страны Оз;Волшебная страна;Волшебник;Волшебный портрет;Горбун из Нотр Дама;Волшебная лампа Аладдина;Морозко;Сказка о золотом петушке;Король-олень;Волшебник Изумрудного города;Аладдин;Волшебная история;Аладдин и король разбойников;Возвращение Джафара;Три орешка для Золушки;Унесенные призраками;Вовка в Тридевятом царстве;Заколдованный мальчик;Волшебная сила"
Гарри Поттер и философский камень;Фэнтези;Семейный;Эпическое;Современное кино (2000–2020);8.293;689;Harry Potter and the Sorcerer's Stone;7.7;7;;;;;;;;;;"Гарри Поттер и Тайная комната;Чернильное сердце;Спящая красавица;Желание;Охотники на троллей;Бесконечная история 2: Новая глава;Унесенные призраками;Малефисента;Зеркальная маска;Эпик;Мальчик с пальчик;Дом странных детей мисс Перегрин;Три богатыря и Шамаханская царица;Заколдованная Элла;Тайна дома с часами;Девушка из воды;Книга мастеров;Властелин Колец: Возвращение Короля;Властелин Колец: Братство Кольца;Властелин колец: Возвращение короля"
Заколдованный мальчик;Фэнтези;Семейный;Мифологическое;Новинки (2020–2025);8.342;45214;;7.7;0;;;;;;;;;;"Вовка в Тридевятом царстве;Волшебная сила;Две сказки;Василиса прекрасная;Хранитель луны;Русалки;Магия зверя;Иван да Марья;Лавка чудес;Мой волк;Оз: Возвращение в Изумрудный Город;Сказка. Есть;Унесенные призраками;Волшебное кольцо;Волшебник страны Оз;Золушка `80;Волшебная страна;Волшебник;Волшебный портрет;Горбун из Нотр Дама"
Властелин колец: Братство кольца;Фэнтези;Приключения;Эпическое;Современное кино (2000–2020);8.626;328;The Lord of the Rings: The Fellowship of the Ring;8.9;8.2;;;;;;;;;;"Властелин Колец: Возвращение Короля;Властелин Колец: Братство Кольца;Властелин колец: Возвращение короля;Ходячий замок;Гарри Поттер и узник Азкабана;Хоббит: Нежданное путешествие;Хоббит: Пустошь Смауга;Гарри Поттер и кубок огня;Гарри Поттер и Тайная Комната;Звездная пыль;Гарри Поттер и Принц-полукровка;Гарри Поттер и Принц-Полукровка;Гарри Поттер и Орден Феникса;Фантастические твари и где они обитают;Легенды ночных стражей;Охотники на драконов;Хроники Нарнии: Принц Каспиан;Хроники Нарнии: Покоритель Зари;Властелин колец;Фантастические твари: Преступления Грин-де-Вальда"
Король обезьян;Фэнтези;Приключения;Мифологическое;Современное кино (2000–2020);6.313;909445;Xi you ji zhi da sheng gui lai;6.7;0;;;;;;;;;;"Тайна Келлс;Кубо. Легенда о самурае;Путешествие на Запад;Эспен в королевстве троллей;Алиса в Зазеркалье;Братья Гримм;Сторожевая застава;Вальгалла: Сага о викинге;Беовульф;Перси Джексон и похититель молний;Перси Джексон и Море чудовищ;Волшебник Земноморья;Школа Авалон;Рыцарь Камелота;Джек – убийца великанов;Принцесса Мононоке;Геркулес;Наследство волшебника Бахрама;Алиса: Волнение;Последний единорог"
Стальной алхимик;Фэнтези;Боевик (Экшен);Эпическое;Новинки (2020–2025);8.241;361699;??????;8.5;0;;;;;;;;;;"Меченосец;Властелин Колец: Две крепости;Властелин колец: Две крепости;Хоббит: Битва пяти воинств;Хоббит: Битва Пяти Воинств;Меч короля;Бахубали;Горец;Горец;Горец;Горец;Доктор Стрэндж;Наруто: Последний фильм;Бессмертные;Горец;Варкрафт;Меч короля Артура;Конан-разрушитель;Царь скорпионов;Бахубали: Рождение легенды"
Гнев титанов;Фэнтези;Боевик (Экшен);Мифологическое;Современное кино (2000–2020);5.991;518128;Wrath of the Titans;5.7;4.5;;;;;;;;;;"Персей;Тор;Хеллбой 2: Золотая армия;Король Артур;Волкодав;Битва титанов;Война богов: Бессмертные;Боги Египта;Горец 4: Конец игры;Раскрашенная кожа 2;Геракл: Начало легенды;Царь скорпионов 3: Книга мертвых;Сошедшие с небес;Этерна. Часть первая;Восточный ветер 3: Наследие Оры;Вальгалла: Рагнарек;Властелин Колец: Две крепости;Властелин колец: Две крепости;Берсерк. Золотой век: Фильм III. Сошествие;Хоббит: Битва пяти воинств"
Тайна Мунакра;Фэнтези;Приключения;Эпическое;Современное кино (2000–2020);6.565;215577;The Secret of Moonacre;6.1;4.1;;;;;;;;;;"Властелин Колец: Возвращение Короля;Властелин Колец: Братство Кольца;Властелин колец: Возвращение короля;Властелин колец: Братство кольца;Ходячий замок;Гарри Поттер и узник Азкабана;Хоббит: Нежданное путешествие;Хоббит: Пустошь Смауга;Гарри Поттер и кубок огня;Гарри Поттер и Тайная Комната;Звездная пыль;Гарри Поттер и Принц-полукровка;Гарри Поттер и Принц-Полукровка;Гарри Поттер и Орден Феникса;Фантастические твари и где они обитают;Легенды ночных стражей;Охотники на драконов;Хроники Нарнии: Принц Каспиан;Хроники Нарнии: Покоритель Зари;Властелин колец"
Вальгалла: Рагнарек;Фэнтези;Боевик (Экшен);Мифологическое;Новинки (2020–2025);5.775;1191775;Valhalla;5.2;0;;;;;;;;;;"Сошедшие с небес;Этерна. Часть первая;Восточный ветер 3: Наследие Оры;Персей;Тор;Хеллбой 2: Золотая армия;Король Артур;Волкодав;Битва титанов;Война богов: Бессмертные;Боги Египта;Гнев титанов;Горец 4: Конец игры;Раскрашенная кожа 2;Геракл: Начало легенды;Царь скорпионов 3: Книга мертвых;Стальной алхимик;Блич;Истребитель демонов: Поезд «Бесконечный»;Ведьмак. Кошмар волка"
Сказка сказок;Фэнтези;Драма;Темное;Современное кино (2000–2020);8.322;43816;;7.8;0;;;;;;;;;;"Страна фей;Воображариум доктора Парнаса;Граница;Сказание о принцессе Кагуя;Крупная рыба;Сказка странствий;Убить дракона;Красная черепаха;Рыба моей мечты;Сказания Земноморья;Фауст;Ной;Девушка в лабиринте;Лабиринт Фавна;Иллюзионист;Берсерк. Золотой век: Фильм III. Сошествие;Берсерк: Золотой век. Фильм II. Битва за Долдрей;Труп невесты;Ведьмак;Берсерк. Золотой век: Фильм I. Бехерит Властителя"
Пробуждающая совесть 2: Дар змеи;Фэнтези;Мелодрама;Мифологическое;Современное кино (2000–2020);6.849;1048345;Skammerens datter II: Slangens gave;5.5;0;;;;;;;;;;"Зимняя сказка;Форма воды;Жили-были;Чародей и Белая Змея;Красавица и Чудовище;Снегурочка;Снегурка;Ослиная шкура;Три тысячи лет желаний;Красавец и чудовище;Сказки Гофмана;Весенняя сказка;Вечная сказка;Zолушка;Иллюзионист;Труп невесты;Город мастеров;Джек и механическое сердце;Пена дней;Сумерки"
Аквамарин;Фэнтези;Комедия;Мифологическое;Современное кино (2000–2020);6.287;102330;Aquamarine;5.5;5.5;;;;;;;;;;"Последний богатырь;Обыкновенное чудо;Загадай желание;Осколки хрустальной туфельки;Дед Мороз. Битва Магов;Цвет волшебства;Мрачные тени;47 ронинов;Унесенные призраками;Сказание о принцессе Кагуя;Крупная рыба;Сказка странствий;Тайна Келлс;Кубо. Легенда о самурае;Персей;Зимняя сказка;Красная черепаха;Форма воды;Тор;Жили-были"
Принц Вэлиант;Фэнтези;Приключения;Эпическое;Классика (до 2000 года);6.374;6491;Prince Valiant;5.1;0;;;;;;;;;;"Небесный замок Лапута;Бесконечная история;Виллоу;Леди-ястреб;Сердце дракона;Кольцо Нибелунгов;Первый рыцарь;Врата дракона;Конан-варвар;Властелин Колец: Возвращение Короля;Властелин Колец: Братство Кольца;Властелин колец: Возвращение короля;Властелин колец: Братство кольца;Ходячий замок;Гарри Поттер и узник Азкабана;Хоббит: Нежданное путешествие;Хоббит: Пустошь Смауга;Гарри Поттер и кубок огня;Гарри Поттер и Тайная Комната;Звездная пыль"
Хоббит: Пустошь Смауга;Фэнтези;Приключения;Эпическое;Современное кино (2000–2020);8.033;408876;The Hobbit: The Desolation of Smaug;7.8;6.8;;;;;;;;;;"Властелин Колец: Возвращение Короля;Властелин Колец: Братство Кольца;Властелин колец: Возвращение короля;Властелин колец: Братство кольца;Ходячий замок;Гарри Поттер и узник Азкабана;Хоббит: Нежданное путешествие;Гарри Поттер и кубок огня;Гарри Поттер и Тайная Комната;Звездная пыль;Гарри Поттер и Принц-полукровка;Гарри Поттер и Принц-Полукровка;Гарри Поттер и Орден Феникса;Фантастические твари и где они обитают;Легенды ночных стражей;Охотники на драконов;Хроники Нарнии: Принц Каспиан;Хроники Нарнии: Покоритель Зари;Властелин колец;Фантастические твари: Преступления Грин-де-Вальда"
Соломон Кейн;Фэнтези;Боевик (Экшен);Темное;Современное кино (2000–2020);6.235;279791;Solomon Kane;6.1;6.1;;;;;;;;;;"Берсерк. Золотой век: Фильм III. Сошествие;Берсерк: Золотой век. Фильм II. Битва за Долдрей;Ведьмак;Берсерк. Золотой век: Фильм I. Бехерит Властителя;Константин: Повелитель тьмы;Другой мир;Хеллбой: Герой из пекла;Хеллбой II: Золотая армия;Тор 2: Царство тьмы;Ван Хельсинг;Малефисента: Владычица тьмы;Другой мир: Восстание ликанов;Охотники на ведьм;Белоснежка и охотник 2;Последний охотник на ведьм;Белоснежка и охотник;Президент Линкольн: Охотник на вампиров;Другой мир: Войны крови;Академия вампиров;Атака Титанов. Фильм первый: Жестокий мир"
Спящая красавица;Фэнтези;Семейный;Эпическое;Классика (до 2000 года);8.007;8232;Sleeping Beauty;7.2;8.3;;;;;;;;;;"Бесконечная история 2: Новая глава;Гарри Поттер и философский камень;Гарри Поттер и Тайная комната;Желание;Охотники на троллей;Чернильное сердце;Волшебное кольцо;Кошмар перед Рождеством;Ведьмина служба доставки;Волшебник страны Оз;Золушка `80;Волшебная страна;Волшебник;Волшебный портрет;Горбун из Нотр Дама;Волшебная лампа Аладдина;Морозко;Сказка о золотом петушке;Король-олень;Волшебник Изумрудного города"
Геркулес;Фэнтези;Приключения;Мифологическое;Классика (до 2000 года);8.075;2357;Hercules;7.3;7.5;;;;;;;;;;"Принцесса Мононоке;Последний единорог;Алиса;Руслан и Людмила;Лабиринт;Финист — Ясный сокол;Каменный цветок;Экскалибур;На крючке;Илья Муромец и Соловей-Разбойник;Золотые рога;Кольца Альманзора;Колдунья;Чародейка;Садко;Тайна Келлс;Наследство волшебника Бахрама;Алиса: Волнение;Мальчик и птица;Кубо. Легенда о самурае"
Берсерк. Золотой век: Фильм III. Сошествие;Фэнтези;Боевик (Экшен);Темное;Современное кино (2000–2020);7.736;678124;Berserk Ogon Jidai-hen III: Korin;7.9;0;;;;;;;;;;"Берсерк: Золотой век. Фильм II. Битва за Долдрей;Ведьмак;Берсерк. Золотой век: Фильм I. Бехерит Властителя;Константин: Повелитель тьмы;Другой мир;Хеллбой: Герой из пекла;Хеллбой II: Золотая армия;Тор 2: Царство тьмы;Ван Хельсинг;Малефисента: Владычица тьмы;Другой мир: Восстание ликанов;Охотники на ведьм;Соломон Кейн;Белоснежка и охотник 2;Последний охотник на ведьм;Белоснежка и охотник;Президент Линкольн: Охотник на вампиров;Другой мир: Войны крови;Академия вампиров;Атака Титанов. Фильм первый: Жестокий мир"
Загадай желание;Фэнтези;Комедия;Мифологическое;Новинки (2020–2025);7.198;21178;Wish Upon a Star;6.6;0;;;;;;;;;;"Осколки хрустальной туфельки;Дед Мороз. Битва Магов;Обыкновенное чудо;Последний богатырь;Аквамарин;Вовка в Тридевятом царстве;Заколдованный мальчик;Волшебная сила;Сошедшие с небес;Две сказки;Наследство волшебника Бахрама;Алиса: Волнение;Мальчик и птица;Василиса прекрасная;Мастер и Маргарита;Хранитель луны;Русалки;Три тысячи лет желаний;Магия зверя;Последний богатырь: Корень зла"
Хеллбой 2: Золотая армия;Фэнтези;Боевик (Экшен);Мифологическое;Современное кино (2000–2020);7.062;81472;Hellboy II: The Golden Army;7;7.2;;;;;;;;;;"Персей;Тор;Король Артур;Волкодав;Битва титанов;Война богов: Бессмертные;Боги Египта;Гнев титанов;Горец 4: Конец игры;Раскрашенная кожа 2;Геракл: Начало легенды;Царь скорпионов 3: Книга мертвых;Сошедшие с небес;Этерна. Часть первая;Восточный ветер 3: Наследие Оры;Вальгалла: Рагнарек;Властелин Колец: Две крепости;Властелин колец: Две крепости;Берсерк. Золотой век: Фильм III. Сошествие;Хоббит: Битва пяти воинств"
Прекрасные создания;Фэнтези;Мелодрама;Темное;Современное кино (2000–2020);5.949;489438;Beautiful Creatures;6.1;5.4;;;;;;;;;;"Иллюзионист;Труп невесты;Джек и механическое сердце;Сумерки;Кровь и шоколад;Сумерки. Сага. Затмение;Сага о чудовище. Сумерки;Сумерки. Сага. Новолуние;Сумерки. Сага. Рассвет. Часть 2;Сумерки. Сага. Рассвет. Часть I;Зимняя сказка;Город мастеров;Форма воды;Жили-были;Пена дней;Чародей и Белая Змея;Пробуждающая совесть 2: Дар змеи;Сказка сказок;Лабиринт Фавна;Берсерк. Золотой век: Фильм III. Сошествие"
Хранитель луны;Фэнтези;Семейный;Мифологическое;Новинки (2020–2025);7.402;842910;Mune: Le Gardien de la Lune;7.1;0;;;;;;;;;;"Вовка в Тридевятом царстве;Заколдованный мальчик;Волшебная сила;Две сказки;Василиса прекрасная;Русалки;Магия зверя;Иван да Марья;Лавка чудес;Мой волк;Оз: Возвращение в Изумрудный Город;Сказка. Есть;Унесенные призраками;Волшебное кольцо;Волшебник страны Оз;Золушка `80;Волшебная страна;Волшебник;Волшебный портрет;Горбун из Нотр Дама"
Волшебная страна;Фэнтези;Семейный;Мифологическое;Классика (до 2000 года);7.876;4511;Finding Neverland;7.6;7.5;;;;;;;;;;"Волшебное кольцо;Волшебник страны Оз;Золушка `80;Волшебник;Волшебный портрет;Горбун из Нотр Дама;Волшебная лампа Аладдина;Морозко;Сказка о золотом петушке;Король-олень;Волшебник Изумрудного города;Аладдин;Волшебная история;Аладдин и король разбойников;Возвращение Джафара;Три орешка для Золушки;Унесенные призраками;Вовка в Тридевятом царстве;Заколдованный мальчик;Волшебная сила"
Руслан и Людмила;Фэнтези;Приключения;Мифологическое;Классика (до 2000 года);7.893;42147;;7.1;0;;;;;;;;;;"Принцесса Мононоке;Геркулес;Последний единорог;Алиса;Лабиринт;Финист — Ясный сокол;Каменный цветок;Экскалибур;На крючке;Илья Муромец и Соловей-Разбойник;Золотые рога;Кольца Альманзора;Колдунья;Чародейка;Садко;Тайна Келлс;Наследство волшебника Бахрама;Алиса: Волнение;Мальчик и птица;Кубо. Легенда о самурае"
Последний богатырь: Посланник Тьмы;Фэнтези;Приключения;Мифологическое;Новинки (2020–2025);7.218;1272246;;5.5;0;;;;;;;;;;"Наследство волшебника Бахрама;Алиса: Волнение;Мальчик и птица;Последний богатырь: Корень зла;Кощей. Похититель невест;Легенда о Зеленом Рыцаре;Чародей равновесия;Магическая книга и дракон;Тайна печати дракона;Руслан;Артемис Фаул;Артур и Мерлин: Рыцари Камелота;Богатырша;Принцесса Мононоке;Тайна Келлс;Геркулес;Последний единорог;Кубо. Легенда о самурае;Алиса;Руслан и Людмила"
Бахубали: Рождение легенды;Фэнтези;Боевик (Экшен);Эпическое;Современное кино (2000–2020);7.356;922572;B?hubali 2: The Conclusion;8.2;7.6;;;;;;;;;;"Властелин Колец: Две крепости;Властелин колец: Две крепости;Хоббит: Битва пяти воинств;Хоббит: Битва Пяти Воинств;Меч короля;Бахубали;Доктор Стрэндж;Наруто: Последний фильм;Бессмертные;Варкрафт;Меч короля Артура;Царь скорпионов;Седьмой сын;Волкодав из рода Серых Псов;Царь скорпионов: Книга душ;Повелитель стихий;Огонь и лед: Хроники драконов;Во имя короля: История осады подземелья;Царь скорпионов 2: Восхождение воина;Во имя короля 2"
Иван да Марья;Фэнтези;Семейный;Мифологическое;Новинки (2020–2025);7.106;42654;;6.3;0;;;;;;;;;;"Вовка в Тридевятом царстве;Заколдованный мальчик;Волшебная сила;Две сказки;Василиса прекрасная;Хранитель луны;Русалки;Магия зверя;Лавка чудес;Мой волк;Оз: Возвращение в Изумрудный Город;Сказка. Есть;Унесенные призраками;Волшебное кольцо;Волшебник страны Оз;Золушка `80;Волшебная страна;Волшебник;Волшебный портрет;Горбун из Нотр Дама"
Zолушка;Фэнтези;Мелодрама;Мифологическое;Классика (до 2000 года);3.976;647291;;4;0;;;;;;;;;;"Красавица и Чудовище;Снегурочка;Снегурка;Ослиная шкура;Красавец и чудовище;Сказки Гофмана;Зимняя сказка;Форма воды;Три тысячи лет желаний;Жили-были;Весенняя сказка;Вечная сказка;Чародей и Белая Змея;Пробуждающая совесть 2: Дар змеи;Практическая магия;Принцесса Мононоке;Волшебное кольцо;Обыкновенное чудо;Божественная комедия;Волшебник страны Оз"
Волшебник страны Оз;Фэнтези;Семейный;Мифологическое;Классика (до 2000 года);7.65;379;The Wizard of Oz;8.1;9.4;;;;;;;;;;"Волшебное кольцо;Золушка `80;Волшебная страна;Волшебник;Волшебный портрет;Горбун из Нотр Дама;Волшебная лампа Аладдина;Морозко;Сказка о золотом петушке;Король-олень;Волшебник Изумрудного города;Аладдин;Волшебная история;Аладдин и король разбойников;Возвращение Джафара;Три орешка для Золушки;Унесенные призраками;Вовка в Тридевятом царстве;Заколдованный мальчик;Волшебная сила"
Раскрашенная кожа 2;Фэнтези;Боевик (Экшен);Мифологическое;Современное кино (2000–2020);6.815;678652;Hua pi 2;6.2;4.4;;;;;;;;;;"Персей;Тор;Хеллбой 2: Золотая армия;Король Артур;Волкодав;Битва титанов;Война богов: Бессмертные;Боги Египта;Гнев титанов;Горец 4: Конец игры;Геракл: Начало легенды;Царь скорпионов 3: Книга мертвых;Сошедшие с небес;Этерна. Часть первая;Восточный ветер 3: Наследие Оры;Вальгалла: Рагнарек;Властелин Колец: Две крепости;Властелин колец: Две крепости;Берсерк. Золотой век: Фильм III. Сошествие;Хоббит: Битва пяти воинств"
Темная башня;Фэнтези;Боевик (Экшен);Темное;Современное кино (2000–2020);4.658;15599;Dark Tower;4.2;0;;;;;;;;;;"Берсерк. Золотой век: Фильм III. Сошествие;Берсерк: Золотой век. Фильм II. Битва за Долдрей;Ведьмак;Берсерк. Золотой век: Фильм I. Бехерит Властителя;Константин: Повелитель тьмы;Другой мир;Хеллбой: Герой из пекла;Хеллбой II: Золотая армия;Тор 2: Царство тьмы;Ван Хельсинг;Малефисента: Владычица тьмы;Другой мир: Восстание ликанов;Охотники на ведьм;Соломон Кейн;Белоснежка и охотник 2;Последний охотник на ведьм;Белоснежка и охотник;Президент Линкольн: Охотник на вампиров;Другой мир: Войны крови;Академия вампиров"
Небесный замок Лапута;Фэнтези;Приключения;Эпическое;Классика (до 2000 года);8.285;1846;Tenkuu no Shiro Laputa;8;7.6;;;;;;;;;;"Бесконечная история;Виллоу;Леди-ястреб;Сердце дракона;Кольцо Нибелунгов;Первый рыцарь;Врата дракона;Принц Вэлиант;Конан-варвар;Властелин Колец: Возвращение Короля;Властелин Колец: Братство Кольца;Властелин колец: Возвращение короля;Властелин колец: Братство кольца;Ходячий замок;Гарри Поттер и узник Азкабана;Хоббит: Нежданное путешествие;Хоббит: Пустошь Смауга;Гарри Поттер и кубок огня;Гарри Поттер и Тайная Комната;Звездная пыль"
Труп невесты;Фэнтези;Мелодрама;Темное;Современное кино (2000–2020);7.87;77548;Corpse Bride;7.4;7.2;;;;;;;;;;"Иллюзионист;Джек и механическое сердце;Сумерки;Прекрасные создания;Кровь и шоколад;Сумерки. Сага. Затмение;Сага о чудовище. Сумерки;Сумерки. Сага. Новолуние;Сумерки. Сага. Рассвет. Часть 2;Сумерки. Сага. Рассвет. Часть I;Зимняя сказка;Город мастеров;Форма воды;Жили-были;Пена дней;Чародей и Белая Змея;Пробуждающая совесть 2: Дар змеи;Сказка сказок;Лабиринт Фавна;Берсерк. Золотой век: Фильм III. Сошествие"
Сумерки. Сага. Затмение;Фэнтези;Мелодрама;Темное;Современное кино (2000–2020);5.978;432423;The Twilight Saga: Eclipse;5.1;5.4;;;;;;;;;;"Иллюзионист;Труп невесты;Джек и механическое сердце;Сумерки;Прекрасные создания;Кровь и шоколад;Сага о чудовище. Сумерки;Сумерки. Сага. Новолуние;Сумерки. Сага. Рассвет. Часть 2;Сумерки. Сага. Рассвет. Часть I;Зимняя сказка;Город мастеров;Форма воды;Жили-были;Пена дней;Чародей и Белая Змея;Пробуждающая совесть 2: Дар змеи;Сказка сказок;Лабиринт Фавна;Берсерк. Золотой век: Фильм III. Сошествие"
Кровь и шоколад;Фэнтези;Мелодрама;Темное;Современное кино (2000–2020);6.306;195623;Blood and Chocolate;5.3;3.6;;;;;;;;;;"Иллюзионист;Труп невесты;Джек и механическое сердце;Сумерки;Прекрасные создания;Сумерки. Сага. Затмение;Сага о чудовище. Сумерки;Сумерки. Сага. Новолуние;Сумерки. Сага. Рассвет. Часть 2;Сумерки. Сага. Рассвет. Часть I;Зимняя сказка;Город мастеров;Форма воды;Жили-были;Пена дней;Чародей и Белая Змея;Пробуждающая совесть 2: Дар змеи;Сказка сказок;Лабиринт Фавна;Берсерк. Золотой век: Фильм III. Сошествие"
Оз: Великий и ужасный;Фэнтези;Приключения;Эпическое;Современное кино (2000–2020);6.259;506005;Oz the Great and Powerful;6.3;6;;;;;;;;;;"Властелин Колец: Возвращение Короля;Властелин Колец: Братство Кольца;Властелин колец: Возвращение короля;Властелин колец: Братство кольца;Ходячий замок;Гарри Поттер и узник Азкабана;Хоббит: Нежданное путешествие;Хоббит: Пустошь Смауга;Гарри Поттер и кубок огня;Гарри Поттер и Тайная Комната;Звездная пыль;Гарри Поттер и Принц-полукровка;Гарри Поттер и Принц-Полукровка;Гарри Поттер и Орден Феникса;Фантастические твари и где они обитают;Легенды ночных стражей;Охотники на драконов;Хроники Нарнии: Принц Каспиан;Хроники Нарнии: Покоритель Зари;Властелин колец"
Аладдин;Фэнтези;Семейный;Мифологическое;Классика (до 2000 года);7.299;1007049;Aladdin;6.9;5.9;;;;;;;;;;"Волшебное кольцо;Волшебник страны Оз;Золушка `80;Волшебная страна;Волшебник;Волшебный портрет;Горбун из Нотр Дама;Волшебная лампа Аладдина;Морозко;Сказка о золотом петушке;Король-олень;Волшебник Изумрудного города;Волшебная история;Аладдин и король разбойников;Возвращение Джафара;Три орешка для Золушки;Унесенные призраками;Вовка в Тридевятом царстве;Заколдованный мальчик;Волшебная сила"
