0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20_похожих
Личный номер;Военный;Детектив;Партизанские движения;Современное кино (2000–2020);5.885;81202;;5.2;0;;;;;;;;;;"В августе 44-го;Отдельное поручение;Долгие версты войны;Мерзавец;Антропоид;Свободный штат Джонса;Подрывники;Смерти вопреки;Сволочи;Черная книга;Тегеран-43;Корпус генерала Шубникова;Личное дело майора Баранова;Иди и смотри;Щит и меч;Проверка на дорогах;Никто не хотел умирать;В огне брода нет;Королек – птичка певчая;За спичками"
Освобождение: Битва за Берлин;Военный;Исторический;Боевые действия;Классика (до 2000 года);8.334;392540;;7.4;0;;;;;;;;;;"38-я параллель;Освобождение: Направление главного удара;Освобождение: Последний штурм;Освобождение: Прорыв;Освобождение: Огненная дуга;Адмирал Ушаков;Ватерлоо;Небесные ласточки;Небесные ласточки;Небесные ласточки;Небесные ласточки;Крепость: щитом и мечом;Весна на Одере;Нормандия – Неман;Победа;Рядовой Чээрин;Битва у Красной скалы 2;Битва за Мен Рян;28 панфиловцев;Патриот"
Восхождение;Военный;Драма;Личные драмы солдат;Классика (до 2000 года);7.168;1234803;Pan deng Zhe;5.5;5.5;;;;;;;;;;"Летят журавли;А зори здесь тихие;Отец солдата;А зори здесь тихие...;Баллада о солдате;Апокалипсис сегодня;Подводная лодка;Они сражались за Родину;Красивые деревни красиво горят;Взвод;Цельнометаллическая оболочка;Офицеры;Джонни взял ружье;Иваново детство;Завтра была война;Великая иллюзия;Двадцать дней без войны;Империя Солнца;Пропавший без вести;Ваш сын и брат"
Летят журавли;Военный;Драма;Личные драмы солдат;Классика (до 2000 года);8.412;7724;;8.3;8.3;;;;;;;;;;"А зори здесь тихие;Отец солдата;А зори здесь тихие...;Баллада о солдате;Апокалипсис сегодня;Подводная лодка;Они сражались за Родину;Красивые деревни красиво горят;Взвод;Цельнометаллическая оболочка;Офицеры;Джонни взял ружье;Иваново детство;Завтра была война;Великая иллюзия;Двадцать дней без войны;Империя Солнца;Пропавший без вести;Ваш сын и брат;Жди меня"
Черная книга;Военный;Триллер;Партизанские движения;Современное кино (2000–2020);0;436792;Black Book;4.9;0;;;;;;;;;;"В августе 44-го;Долгие версты войны;Мерзавец;Антропоид;Свободный штат Джонса;Подрывники;Смерти вопреки;Сволочи;Личный номер;Багровый прилив;Иди и смотри;Щит и меч;Проверка на дорогах;Никто не хотел умирать;В огне брода нет;Королек – птичка певчая;За спичками;Шел четвертый год войны...;Фронт без флангов;Солдатики"
Шугалей;Военный;Драма;Личные драмы солдат;Новинки (2020–2025);6.958;1366040;;0;0;;;;;;;;;;"Возвращение на Родину;Помни имя свое;Мы смерти смотрели в лицо;Уроки фарси;На семи ветрах;На Западном фронте без перемен;Дорогой мой человек;Старшина;Город воров;Солдатик;Молодой человек;Клятва;Я — русский солдат;Бой после победы;Домой дороги нет;Трубач;Приказ: Огонь не открывать;Сочинение ко Дню Победы;Между рядами;Слушать в отсеках"
4 дня в мае;Военный;Драма;Личные драмы солдат;Современное кино (2000–2020);5.772;542494;;6.4;0;;;;;;;;;;"Живые и мертвые;Блокада;Вальс с Баширом;Война;Объединенная зона безопасности;Между небом и землей;Боевой конь;Крик тишины;Безродные звери;Свои;Афганский излом;Железный крест;Враг мой;Флаги наших отцов;Время собирать камни;Морпехи;72 метра;Франц + Полина;Война Анны;Они были солдатами"
Родина ждет;Военный;Драма;Боевые действия;Новинки (2020–2025);7.197;77347;;6;0;;;;;;;;;;"Родина;Наступит завтра или нет?;Не забудь... станция Луговая;Жаворонок;Все остается людям;Подольские курсанты;В лучах славы;Огненный путь;Проверено — мин нет;Берег;Стрелец неприкаянный;Хрусталь;Иван;Размах крыльев;Иван сын Амира;Точка;Трое;Сквозные ранения;Чайка;Прощаться не будем"
Родина;Военный;Драма;Боевые действия;Новинки (2020–2025);8.11;574688;Homeland;8.3;0;;;;;;;;;;"Наступит завтра или нет?;Не забудь... станция Луговая;Жаворонок;Все остается людям;Подольские курсанты;В лучах славы;Огненный путь;Проверено — мин нет;Берег;Стрелец неприкаянный;Хрусталь;Иван;Размах крыльев;Родина ждет;Иван сын Амира;Точка;Трое;Сквозные ранения;Чайка;Прощаться не будем"
Между рядами;Военный;Драма;Личные драмы солдат;Новинки (2020–2025);6.696;1017989;In den G?ngen;6.9;7.3;;;;;;;;;;"Возвращение на Родину;Помни имя свое;Мы смерти смотрели в лицо;Уроки фарси;На семи ветрах;На Западном фронте без перемен;Дорогой мой человек;Старшина;Город воров;Солдатик;Молодой человек;Клятва;Я — русский солдат;Бой после победы;Шугалей;Домой дороги нет;Трубач;Приказ: Огонь не открывать;Сочинение ко Дню Победы;Слушать в отсеках"
Домой дороги нет;Военный;Драма;Личные драмы солдат;Новинки (2020–2025);7.102;7022;No Way Home;6.7;0;;;;;;;;;;"Возвращение на Родину;Помни имя свое;Мы смерти смотрели в лицо;Уроки фарси;На семи ветрах;На Западном фронте без перемен;Дорогой мой человек;Старшина;Город воров;Солдатик;Молодой человек;Клятва;Я — русский солдат;Бой после победы;Шугалей;Трубач;Приказ: Огонь не открывать;Сочинение ко Дню Победы;Между рядами;Слушать в отсеках"
Чапаев;Военный;Драма;Личные драмы солдат;Классика (до 2000 года);7.81;45435;;7;0;;;;;;;;;;"Летят журавли;А зори здесь тихие;Отец солдата;А зори здесь тихие...;Баллада о солдате;Апокалипсис сегодня;Подводная лодка;Они сражались за Родину;Красивые деревни красиво горят;Взвод;Цельнометаллическая оболочка;Офицеры;Джонни взял ружье;Иваново детство;Завтра была война;Великая иллюзия;Двадцать дней без войны;Империя Солнца;Пропавший без вести;Ваш сын и брат"
Объединенная зона безопасности;Военный;Драма;Личные драмы солдат;Современное кино (2000–2020);7.975;47386;Gongdonggyeongbiguyeok JSA;7.7;7.2;;;;;;;;;;"Живые и мертвые;Блокада;Вальс с Баширом;Война;Между небом и землей;Боевой конь;Крик тишины;Безродные звери;Свои;Афганский излом;Железный крест;Враг мой;Флаги наших отцов;Время собирать камни;Морпехи;72 метра;Франц + Полина;Война Анны;Они были солдатами;Курск"
На Западном фронте без перемен;Военный;Драма;Личные драмы солдат;Новинки (2020–2025);7.604;316376;Im Westen nichts Neues;7.8;8.2;;;;;;;;;;"Возвращение на Родину;Помни имя свое;Мы смерти смотрели в лицо;Уроки фарси;На семи ветрах;Дорогой мой человек;Старшина;Город воров;Солдатик;Молодой человек;Клятва;Я — русский солдат;Бой после победы;Шугалей;Домой дороги нет;Трубач;Приказ: Огонь не открывать;Сочинение ко Дню Победы;Между рядами;Слушать в отсеках"
День победы;Военный;Исторический;Исторические реконструкции;Новинки (2020–2025);5.494;294998;;3.8;0;;;;;;;;;;"Последняя надежда;Блокада: Фильм 2: Ленинградский метроном. Операция «Искра»;Блокада: Ленинградский метроном. Операция «Искра»;Блокада: Фильм 1: Лужский рубеж, Пулковский меридиан;Кутузов;Восемнадцатый год;Их знали только в лицо;От Буга до Вислы;Крейсер;Битва за Москву;Брестская крепость;Счастливого Рождества;Цветы войны;Моонзунд;Герои Шипки;Побег из Собибора;Август;Тора! Тора! Тора!;Она носила желтую ленту;Варяг"
Караван смерти;Военный;Исторический;Исторические реконструкции;Классика (до 2000 года);6.809;44715;;5.9;0;;;;;;;;;;"Битва за Москву;Моонзунд;Герои Шипки;Побег из Собибора;Тора! Тора! Тора!;Она носила желтую ленту;День Д;Последняя надежда;Брестская крепость;Счастливого Рождества;Цветы войны;Блокада: Фильм 2: Ленинградский метроном. Операция «Искра»;Блокада: Ленинградский метроном. Операция «Искра»;Август;Блокада: Фильм 1: Лужский рубеж, Пулковский меридиан;Кутузов;Восемнадцатый год;Их знали только в лицо;Варяг;Собибор"
Грейхаунд;Военный;Боевик (Экшен);Боевые действия;Новинки (2020–2025);7.085;1055194;Greyhound;7;6.5;;;;;;;;;;"На привязи у взлетной полосы;Подранки;Грозовые ворота;Кукушка;Шугалей 2;Небо;День патриота;Снайпер Саха;Битва;Шугалей 3;Приказ: Перейти границу;Форпост;Фронт за линией фронта;Ижорский батальон;Кандагар;1941. Крылья над Берлином;Внезапный удар;Днепровский рубеж;Марш-бросок;Последний рубеж"
Небесные ласточки;Военный;Исторический;Боевые действия;Классика (до 2000 года);7.4;;;;;;;;;;;;;;"38-я параллель;Освобождение: Направление главного удара;Освобождение: Последний штурм;Освобождение: Битва за Берлин;Освобождение: Прорыв;Освобождение: Огненная дуга;Адмирал Ушаков;Ватерлоо;Небесные ласточки;Небесные ласточки;Небесные ласточки;Крепость: щитом и мечом;Весна на Одере;Нормандия – Неман;Победа;Рядовой Чээрин;Битва у Красной скалы 2;Битва за Мен Рян;28 панфиловцев;Патриот"
Красный рассвет;Военный;Боевик (Экшен);Партизанские движения;Классика (до 2000 года);3.757;1998;Red Dawn;6.3;5.6;;;;;;;;;;"Мерзавец;Разведчики;Красный Призрак;Судьба диверсанта;Торпедоносцы;Военный ныряльщик;Крылья;Солдат Джейн;Иди и смотри;Щит и меч;Проверка на дорогах;Никто не хотел умирать;В огне брода нет;Королек – птичка певчая;За спичками;Шел четвертый год войны...;Фронт без флангов;Солдатики;Фронт в тылу врага;Отдельное поручение"
Мидуэй;Военный;Боевик (Экшен);Боевые действия;Современное кино (2000–2020);6.942;1045457;Midway;6.7;5.2;;;;;;;;;;"Ю-571;13 часов: Тайные солдаты Бенгази;Бесславные ублюдки;Ярость;Повелитель бури;Надо мною солнце не садится;На пути в Берлин;Балканский рубеж;Завет;Перл Харбор;Точка обстрела;Т-34;Слезы солнца;Атака на Перл-Харбор;В тылу врага;У опасной черты;Десант;Август. Восьмого;Взрыватель;Черный ястреб"
Помни имя свое;Военный;Драма;Личные драмы солдат;Новинки (2020–2025);8.493;43118;;7.3;0;;;;;;;;;;"Возвращение на Родину;Мы смерти смотрели в лицо;Уроки фарси;На семи ветрах;На Западном фронте без перемен;Дорогой мой человек;Старшина;Город воров;Солдатик;Молодой человек;Клятва;Я — русский солдат;Бой после победы;Шугалей;Домой дороги нет;Трубач;Приказ: Огонь не открывать;Сочинение ко Дню Победы;Между рядами;Слушать в отсеках"
Перегон;Военный;Исторический;Исторические реконструкции;Современное кино (2000–2020);6.741;86203;;6.3;0;;;;;;;;;;"Брестская крепость;Счастливого Рождества;Цветы войны;Август;Варяг;Собибор;Спасти Ленинград;Последняя надежда;Битва за Москву;Моонзунд;Блокада: Фильм 2: Ленинградский метроном. Операция «Искра»;Блокада: Ленинградский метроном. Операция «Искра»;Герои Шипки;Побег из Собибора;Блокада: Фильм 1: Лужский рубеж, Пулковский меридиан;Тора! Тора! Тора!;Кутузов;Восемнадцатый год;Их знали только в лицо;Она носила желтую ленту"
Освобождение: Прорыв;Военный;Исторический;Боевые действия;Классика (до 2000 года);8.343;392539;;7.5;0;;;;;;;;;;"38-я параллель;Освобождение: Направление главного удара;Освобождение: Последний штурм;Освобождение: Битва за Берлин;Освобождение: Огненная дуга;Адмирал Ушаков;Ватерлоо;Небесные ласточки;Небесные ласточки;Небесные ласточки;Небесные ласточки;Крепость: щитом и мечом;Весна на Одере;Нормандия – Неман;Победа;Рядовой Чээрин;Битва у Красной скалы 2;Битва за Мен Рян;28 панфиловцев;Патриот"
Дорогой мой человек;Военный;Драма;Личные драмы солдат;Новинки (2020–2025);8.178;44291;;7.2;0;;;;;;;;;;"Возвращение на Родину;Помни имя свое;Мы смерти смотрели в лицо;Уроки фарси;На семи ветрах;На Западном фронте без перемен;Старшина;Город воров;Солдатик;Молодой человек;Клятва;Я — русский солдат;Бой после победы;Шугалей;Домой дороги нет;Трубач;Приказ: Огонь не открывать;Сочинение ко Дню Победы;Между рядами;Слушать в отсеках"
Я — русский солдат;Военный;Драма;Личные драмы солдат;Новинки (2020–2025);7.706;40806;;6.7;0;;;;;;;;;;"Возвращение на Родину;Помни имя свое;Мы смерти смотрели в лицо;Уроки фарси;На семи ветрах;На Западном фронте без перемен;Дорогой мой человек;Старшина;Город воров;Солдатик;Молодой человек;Клятва;Бой после победы;Шугалей;Домой дороги нет;Трубач;Приказ: Огонь не открывать;Сочинение ко Дню Победы;Между рядами;Слушать в отсеках"
Военный ныряльщик;Военный;Боевик (Экшен);Боевые действия;Классика (до 2000 года);8.087;751;Men of Honor;7.2;5.3;;;;;;;;;;"Торпедоносцы;Крылья;Ю-571;13 часов: Тайные солдаты Бенгази;Бесславные ублюдки;На привязи у взлетной полосы;Подранки;Грозовые ворота;Кукушка;Шугалей 2;Ярость;Повелитель бури;Надо мною солнце не садится;На пути в Берлин;Балканский рубеж;Завет;Небо;Перл Харбор;День патриота;Грейхаунд"
Жаворонок;Военный;Драма;Боевые действия;Новинки (2020–2025);7.884;45283;;7.2;0;;;;;;;;;;"Родина;Наступит завтра или нет?;Не забудь... станция Луговая;Все остается людям;Подольские курсанты;В лучах славы;Огненный путь;Проверено — мин нет;Берег;Стрелец неприкаянный;Хрусталь;Иван;Размах крыльев;Родина ждет;Иван сын Амира;Точка;Трое;Сквозные ранения;Чайка;Прощаться не будем"
Кутузов;Военный;Исторический;Исторические реконструкции;Новинки (2020–2025);7.578;45030;;6.6;0;;;;;;;;;;"Последняя надежда;Блокада: Фильм 2: Ленинградский метроном. Операция «Искра»;Блокада: Ленинградский метроном. Операция «Искра»;Блокада: Фильм 1: Лужский рубеж, Пулковский меридиан;Восемнадцатый год;Их знали только в лицо;От Буга до Вислы;Крейсер;День победы;Битва за Москву;Брестская крепость;Счастливого Рождества;Цветы войны;Моонзунд;Герои Шипки;Побег из Собибора;Август;Тора! Тора! Тора!;Она носила желтую ленту;Варяг"
Подводная лодка;Военный;Драма;Личные драмы солдат;Классика (до 2000 года);8.081;362;Das Boot;8.4;9.1;;;;;;;;;;"Летят журавли;А зори здесь тихие;Отец солдата;А зори здесь тихие...;Баллада о солдате;Апокалипсис сегодня;Они сражались за Родину;Красивые деревни красиво горят;Взвод;Цельнометаллическая оболочка;Офицеры;Джонни взял ружье;Иваново детство;Завтра была война;Великая иллюзия;Двадцать дней без войны;Империя Солнца;Пропавший без вести;Ваш сын и брат;Жди меня"
Лето 1941 года;Военный;Драма;Исторические реконструкции;Новинки (2020–2025);7.506;4900713;1941 жылды? жазы;6;0;;;;;;;;;;"По законам военного времени;Репортаж с линии огня;Родина;Наступит завтра или нет?;Возвращение на Родину;Помни имя свое;Мы смерти смотрели в лицо;Уроки фарси;На семи ветрах;На Западном фронте без перемен;Дорогой мой человек;Не забудь... станция Луговая;Жаворонок;Все остается людям;Старшина;Город воров;Подольские курсанты;Солдатик;Молодой человек;В лучах славы"
Кукушка;Военный;Боевик (Экшен);Боевые действия;Новинки (2020–2025);7.678;7967;;7.7;7;;;;;;;;;;"На привязи у взлетной полосы;Подранки;Грозовые ворота;Шугалей 2;Небо;День патриота;Грейхаунд;Снайпер Саха;Битва;Шугалей 3;Приказ: Перейти границу;Форпост;Фронт за линией фронта;Ижорский батальон;Кандагар;1941. Крылья над Берлином;Внезапный удар;Днепровский рубеж;Марш-бросок;Последний рубеж"
Большая прогулка;Военный;Приключения;Исторические реконструкции;Классика (до 2000 года);8.079;61815;La grande vadrouille;7.9;0;;;;;;;;;;"Большой побег;Щит и меч;Битва за Москву;Моонзунд;Герои Шипки;Побег из Собибора;Тора! Тора! Тора!;Тегеран-43;Она носила желтую ленту;Корпус генерала Шубникова;Караван смерти;День Д;Лето 1941 года;Последняя надежда;Брестская крепость;Счастливого Рождества;Цветы войны;Блокада: Фильм 2: Ленинградский метроном. Операция «Искра»;Блокада: Ленинградский метроном. Операция «Искра»;Август"
Корпус генерала Шубникова;Военный;Детектив;Исторические реконструкции;Классика (до 2000 года);6.661;44936;;6.3;0;;;;;;;;;;"Тегеран-43;Отдельное поручение;Личное дело майора Баранова;Большой побег;Битва за Москву;Большая прогулка;Моонзунд;Герои Шипки;Побег из Собибора;Тора! Тора! Тора!;Она носила желтую ленту;Караван смерти;День Д;В августе 44-го;Личный номер;Лето 1941 года;Последняя надежда;Брестская крепость;Счастливого Рождества;Цветы войны"
Адмирал Ушаков;Военный;Исторический;Боевые действия;Классика (до 2000 года);7.875;43409;;7.2;0;;;;;;;;;;"38-я параллель;Освобождение: Направление главного удара;Освобождение: Последний штурм;Освобождение: Битва за Берлин;Освобождение: Прорыв;Освобождение: Огненная дуга;Ватерлоо;Небесные ласточки;Небесные ласточки;Небесные ласточки;Небесные ласточки;Крепость: щитом и мечом;Весна на Одере;Нормандия – Неман;Победа;Рядовой Чээрин;Битва у Красной скалы 2;Битва за Мен Рян;28 панфиловцев;Патриот"
Битва у Красной скалы 2;Военный;Исторический;Боевые действия;Современное кино (2000–2020);7.557;432796;Chi bi: Jue zhan tian xia;7.5;0;;;;;;;;;;"Битва за Мен Рян;28 панфиловцев;Патриот;Батальонъ;Ржев;Центурион;Спасти генерала Яна;Сталинград;Утомленные солнцем 2: Цитадель;1812: Уланская баллада;38-я параллель;Освобождение: Направление главного удара;Освобождение: Последний штурм;Освобождение: Битва за Берлин;Освобождение: Прорыв;Освобождение: Огненная дуга;Рядовой Чээрин;Адмирал Ушаков;Ватерлоо;Небесные ласточки"
Освобождение: Огненная дуга;Военный;Исторический;Боевые действия;Классика (до 2000 года);8.439;94296;;7.3;0;;;;;;;;;;"38-я параллель;Освобождение: Направление главного удара;Освобождение: Последний штурм;Освобождение: Битва за Берлин;Освобождение: Прорыв;Адмирал Ушаков;Ватерлоо;Небесные ласточки;Небесные ласточки;Небесные ласточки;Небесные ласточки;Крепость: щитом и мечом;Весна на Одере;Нормандия – Неман;Победа;Рядовой Чээрин;Битва у Красной скалы 2;Битва за Мен Рян;28 панфиловцев;Патриот"
Кандагар;Военный;Боевик (Экшен);Боевые действия;Новинки (2020–2025);6.862;321845;;6.6;0;;;;;;;;;;"На привязи у взлетной полосы;Подранки;Грозовые ворота;Кукушка;Шугалей 2;Небо;День патриота;Грейхаунд;Снайпер Саха;Битва;Шугалей 3;Приказ: Перейти границу;Форпост;Фронт за линией фронта;Ижорский батальон;1941. Крылья над Берлином;Внезапный удар;Днепровский рубеж;Марш-бросок;Последний рубеж"
Битва;Военный;Боевик (Экшен);Боевые действия;Новинки (2020–2025);8.094;1178289;;5.8;0;;;;;;;;;;"На привязи у взлетной полосы;Подранки;Грозовые ворота;Кукушка;Шугалей 2;Небо;День патриота;Грейхаунд;Снайпер Саха;Шугалей 3;Приказ: Перейти границу;Форпост;Фронт за линией фронта;Ижорский батальон;Кандагар;1941. Крылья над Берлином;Внезапный удар;Днепровский рубеж;Марш-бросок;Последний рубеж"
28 панфиловцев;Военный;Исторический;Боевые действия;Современное кино (2000–2020);7.652;764465;;6.7;0;;;;;;;;;;"Битва у Красной скалы 2;Битва за Мен Рян;Патриот;Батальонъ;Ржев;Центурион;Спасти генерала Яна;Сталинград;Утомленные солнцем 2: Цитадель;1812: Уланская баллада;38-я параллель;Освобождение: Направление главного удара;Освобождение: Последний штурм;Освобождение: Битва за Берлин;Освобождение: Прорыв;Освобождение: Огненная дуга;Рядовой Чээрин;Адмирал Ушаков;Ватерлоо;Небесные ласточки"
Весенний призыв;Военный;Драма;Личные драмы солдат;Новинки (2020–2025);6.717;45738;;6.2;0;;;;;;;;;;"Возвращение на Родину;Помни имя свое;Мы смерти смотрели в лицо;Уроки фарси;На семи ветрах;На Западном фронте без перемен;Дорогой мой человек;Старшина;Город воров;Солдатик;Молодой человек;Клятва;Я — русский солдат;Бой после победы;Шугалей;Домой дороги нет;Трубач;Приказ: Огонь не открывать;Сочинение ко Дню Победы;Между рядами"
Цветы войны;Военный;Исторический;Исторические реконструкции;Современное кино (2000–2020);7.934;464561;Jin ling shi san chai;7.5;5.6;;;;;;;;;;"Брестская крепость;Счастливого Рождества;Август;Варяг;Собибор;Перегон;Спасти Ленинград;Последняя надежда;Битва за Москву;Моонзунд;Блокада: Фильм 2: Ленинградский метроном. Операция «Искра»;Блокада: Ленинградский метроном. Операция «Искра»;Герои Шипки;Побег из Собибора;Блокада: Фильм 1: Лужский рубеж, Пулковский меридиан;Тора! Тора! Тора!;Кутузов;Восемнадцатый год;Их знали только в лицо;Она носила желтую ленту"
9 рота;Военный;Драма;Боевые действия;Современное кино (2000–2020);6.832;84674;;7;5.9;;;;;;;;;;"1917;Дюнкерк;Звезда;Враг у ворот;Мы были солдатами;Тихая застава;Дорога на Берлин;Утомленные солнцем 2: Предстояние;В бой идут одни «старики»;Спасти рядового Райана;Родина;Наступит завтра или нет?;Хроника пикирующего бомбардировщика;Горячий снег;Не забудь... станция Луговая;Балтийское небо;Жаворонок;Все остается людям;Подольские курсанты;В лучах славы"
Освобождение: Последний штурм;Военный;Исторический;Боевые действия;Классика (до 2000 года);8.386;392541;;7.6;0;;;;;;;;;;"38-я параллель;Освобождение: Направление главного удара;Освобождение: Битва за Берлин;Освобождение: Прорыв;Освобождение: Огненная дуга;Адмирал Ушаков;Ватерлоо;Небесные ласточки;Небесные ласточки;Небесные ласточки;Небесные ласточки;Крепость: щитом и мечом;Весна на Одере;Нормандия – Неман;Победа;Рядовой Чээрин;Битва у Красной скалы 2;Битва за Мен Рян;28 панфиловцев;Патриот"
Взрыватель;Военный;Боевик (Экшен);Боевые действия;Современное кино (2000–2020);6.18;5925;Knock Off;4.9;3.4;;;;;;;;;;"Ю-571;13 часов: Тайные солдаты Бенгази;Бесславные ублюдки;Ярость;Повелитель бури;Надо мною солнце не садится;На пути в Берлин;Балканский рубеж;Завет;Перл Харбор;Точка обстрела;Т-34;Мидуэй;Слезы солнца;Атака на Перл-Харбор;В тылу врага;У опасной черты;Десант;Август. Восьмого;Черный ястреб"
Первый после Бога;Военный;Драма;Боевые действия;Новинки (2020–2025);5.827;93006;;5.2;0;;;;;;;;;;"Родина;Наступит завтра или нет?;Не забудь... станция Луговая;Жаворонок;Все остается людям;Подольские курсанты;В лучах славы;Огненный путь;Проверено — мин нет;Берег;Стрелец неприкаянный;Хрусталь;Иван;Размах крыльев;Родина ждет;Иван сын Амира;Точка;Трое;Сквозные ранения;Чайка"
Звезда;Военный;Драма;Боевые действия;Современное кино (2000–2020);7.918;41360;;6.9;0;;;;;;;;;;"1917;Дюнкерк;Враг у ворот;Мы были солдатами;9 рота;Тихая застава;Дорога на Берлин;Утомленные солнцем 2: Предстояние;В бой идут одни «старики»;Спасти рядового Райана;Родина;Наступит завтра или нет?;Хроника пикирующего бомбардировщика;Горячий снег;Не забудь... станция Луговая;Балтийское небо;Жаворонок;Все остается людям;Подольские курсанты;В лучах славы"
Батальонъ;Военный;Исторический;Боевые действия;Современное кино (2000–2020);7.185;681881;;6.5;0;;;;;;;;;;"Битва у Красной скалы 2;Битва за Мен Рян;28 панфиловцев;Патриот;Ржев;Центурион;Спасти генерала Яна;Сталинград;Утомленные солнцем 2: Цитадель;1812: Уланская баллада;38-я параллель;Освобождение: Направление главного удара;Освобождение: Последний штурм;Освобождение: Битва за Берлин;Освобождение: Прорыв;Освобождение: Огненная дуга;Рядовой Чээрин;Адмирал Ушаков;Ватерлоо;Небесные ласточки"
Точка;Военный;Драма;Боевые действия;Новинки (2020–2025);6.807;252125;;6.2;0;;;;;;;;;;"Родина;Наступит завтра или нет?;Не забудь... станция Луговая;Жаворонок;Все остается людям;Подольские курсанты;В лучах славы;Огненный путь;Проверено — мин нет;Берег;Стрелец неприкаянный;Хрусталь;Иван;Размах крыльев;Родина ждет;Иван сын Амира;Трое;Сквозные ранения;Чайка;Прощаться не будем"
Мы смерти смотрели в лицо;Военный;Драма;Личные драмы солдат;Новинки (2020–2025);8.39;46758;;7.2;0;;;;;;;;;;"Возвращение на Родину;Помни имя свое;Уроки фарси;На семи ветрах;На Западном фронте без перемен;Дорогой мой человек;Старшина;Город воров;Солдатик;Молодой человек;Клятва;Я — русский солдат;Бой после победы;Шугалей;Домой дороги нет;Трубач;Приказ: Огонь не открывать;Сочинение ко Дню Победы;Между рядами;Слушать в отсеках"
1917;Военный;Драма;Боевые действия;Современное кино (2000–2020);7.93;1171976;1917;8.2;8.3;;;;;;;;;;"Дюнкерк;Звезда;Враг у ворот;Мы были солдатами;9 рота;Тихая застава;Дорога на Берлин;Утомленные солнцем 2: Предстояние;В бой идут одни «старики»;Спасти рядового Райана;Родина;Наступит завтра или нет?;Хроника пикирующего бомбардировщика;Горячий снег;Не забудь... станция Луговая;Балтийское небо;Жаворонок;Все остается людям;Подольские курсанты;В лучах славы"
В августе 44-го;Военный;Детектив;Партизанские движения;Современное кино (2000–2020);8.307;41381;;7.3;0;;;;;;;;;;"Личный номер;Отдельное поручение;Долгие версты войны;Мерзавец;Антропоид;Свободный штат Джонса;Подрывники;Смерти вопреки;Сволочи;Черная книга;Тегеран-43;Корпус генерала Шубникова;Личное дело майора Баранова;Иди и смотри;Щит и меч;Проверка на дорогах;Никто не хотел умирать;В огне брода нет;Королек – птичка певчая;За спичками"
Безродные звери;Военный;Драма;Личные драмы солдат;Современное кино (2000–2020);7.307;468572;Beasts of No Nation;7.7;7.9;;;;;;;;;;"Живые и мертвые;Блокада;Вальс с Баширом;Война;Объединенная зона безопасности;Между небом и землей;Боевой конь;Крик тишины;Свои;Афганский излом;Железный крест;Враг мой;Флаги наших отцов;Время собирать камни;Морпехи;72 метра;Франц + Полина;Война Анны;Они были солдатами;Курск"
Рок на Востоке;Военный;Драма;Боевые действия;Новинки (2020–2025);5.865;795212;Rock the Kasbah;5.5;3.4;;;;;;;;;;"Родина;Наступит завтра или нет?;Не забудь... станция Луговая;Жаворонок;Все остается людям;Подольские курсанты;В лучах славы;Огненный путь;Проверено — мин нет;Берег;Стрелец неприкаянный;Хрусталь;Иван;Размах крыльев;Родина ждет;Иван сын Амира;Точка;Трое;Сквозные ранения;Чайка"
Прогулка по солнечному свету;Военный;Драма;Личные драмы солдат;Классика (до 2000 года);6.092;648075;Walking on Sunshine;5.4;4.4;;;;;;;;;;"Летят журавли;А зори здесь тихие;Отец солдата;А зори здесь тихие...;Баллада о солдате;Апокалипсис сегодня;Подводная лодка;Они сражались за Родину;Красивые деревни красиво горят;Взвод;Цельнометаллическая оболочка;Офицеры;Джонни взял ружье;Иваново детство;Завтра была война;Великая иллюзия;Двадцать дней без войны;Империя Солнца;Пропавший без вести;Ваш сын и брат"
Они шли на Восток;Военный;Драма;Личные драмы солдат;Классика (до 2000 года);6.861;1641;;7;0;;;;;;;;;;"Летят журавли;А зори здесь тихие;Отец солдата;А зори здесь тихие...;Баллада о солдате;Апокалипсис сегодня;Подводная лодка;Они сражались за Родину;Красивые деревни красиво горят;Взвод;Цельнометаллическая оболочка;Офицеры;Джонни взял ружье;Иваново детство;Завтра была война;Великая иллюзия;Двадцать дней без войны;Империя Солнца;Пропавший без вести;Ваш сын и брат"
Возвращение на Родину;Военный;Драма;Личные драмы солдат;Новинки (2020–2025);7.75;51209;Swades: We, the People;8.2;8.2;;;;;;;;;;"Помни имя свое;Мы смерти смотрели в лицо;Уроки фарси;На семи ветрах;На Западном фронте без перемен;Дорогой мой человек;Старшина;Город воров;Солдатик;Молодой человек;Клятва;Я — русский солдат;Бой после победы;Шугалей;Домой дороги нет;Трубач;Приказ: Огонь не открывать;Сочинение ко Дню Победы;Между рядами;Слушать в отсеках"
Военно-полевой роман;Военный;Комедия;Личные драмы солдат;Классика (до 2000 года);7.883;45867;;7.1;0;;;;;;;;;;"Пришел солдат с фронта;Военно-полевой госпиталь М.Э.Ш.;На войне как на войне;Солдатский декамерон;Летят журавли;А зори здесь тихие;Отец солдата;А зори здесь тихие...;Баллада о солдате;Апокалипсис сегодня;Подводная лодка;Они сражались за Родину;Красивые деревни красиво горят;Взвод;Цельнометаллическая оболочка;Офицеры;Джонни взял ружье;Иваново детство;Завтра была война;Великая иллюзия"
