0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20_похожих
Билли Батгейт;Криминал;Драма;Гангстерский;Классика (до 2000 года);6.443;4518;Billy Bathgate;5.9;5;;;;;;;;;;"Крестный отец;Крестный отец 2;Однажды в Америке;Казино;Бронкская история;Путь Карлито;Ангелы с грязными лицами;Несколько хороших парней;Крестный отец 3;Перекресток Миллера;Сицилийский клан;Джеки Браун;Славные парни;Злые улицы;Козырные тузы;Бандит;Шрам;Во имя справедливости;Чувствуя Миннесоту;Капоне. Лицо со шрамом"
Бешеное золото;Криминал;Приключения;Финансовые махинации;Современное кино (2000–2020);6.246;95211;;6;0;;;;;;;;;;"Джентльмен грабитель;Двадцать одно;По волчьим законам;Волк с Уолл-стрит;Одиннадцать друзей Оушена;Дух времени;Оружейный барон;Игра на понижение;Бизнесмен;Охотники за головами;Фальшивомонетчики;Вердикт за деньги;Волк;Шулера;Тринадцать друзей Оушена;Ограбление по-итальянски;Неограненные алмазы;Двенадцать друзей Оушена;Афера по-американски;Афера под прикрытием"
Корсиканец;Криминал;Драма;Гангстерский;Современное кино (2000–2020);7.005;77575;L' Enqu?te corse;5.8;0;;;;;;;;;;"Во все тяжкое;Пацаны;Гоморра;Город бога;Любой ценой;Брат якудзы;Самый пьяный округ в мире;Дилер;Общак;Король вне закона;Кочегар;Киллер Джо;Закон ночи;Груз;Лихорадка;Легкие деньги;Афера Оливера Твиста;Русский бизнес;На районе;Крестный отец"
Спящий лев;Криминал;Триллер;Гангстерский;Новинки (2020–2025);6.433;425058;;6.1;0;;;;;;;;;;"Наемный убийца;Мафия: Игра на выживание;13;Бешеные псы;Старикам тут не место;Самурай;Красный круг;Риф Ларго;Слоеный торт;Хорошее время;Дикари;Вдовы;Всадник по имени Смерть;Похищение Фредди Хайнекена;Настоящая Маккой;Поцелуй смерти;Виолет и Дейзи;Бешеные;Чужие здесь не ходят;Только Бог простит"
Кодекс киллера;Криминал;Боевик (Экшен);Гангстерский;Новинки (2020–2025);5.954;1077251;The Prot?g?;6.1;5.9;;;;;;;;;;"Стрингер;Убийца;Старик;Гнев человеческий;Рэкетир;Оправданная жестокость;Наркокурьер;Кровь за кровь;Полный беспредел;Бандиты;Француз;Русское;Чистильщик;Апачи;Возврата нет;Решала. Нулевые;Игры киллеров;Яйцо Фаберже;Время псов;Выстрел в спину"
Фирма;Криминал;Триллер;Финансовые махинации;Классика (до 2000 года);7.141;8127;The Firm;6.9;6.2;;;;;;;;;;"Простой план;Двадцать одно;Неограненные алмазы;Револьвер;Сириана;Шантажист;Финансовый монстр;Искусство обмана;Бешеные псы;Самурай;Красный круг;Риф Ларго;Прирожденные убийцы;Настоящая Маккой;Поцелуй смерти;Криминальная фишка от Генри;Бешеные;Убрать Картера;Афера;Мошенничество"
Влюбленный скорпион;Криминал;Боевик (Экшен);Гангстерский;Современное кино (2000–2020);6.282;679113;Alacr?n enamorado;5.8;0;;;;;;;;;;"3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов;Люцифер;Хулиганы;Дон. Главарь мафии;Неуловимые;Академия смерти;Драйв;Уик-энд;Бум;Виктория;Дэнни Цепной пес;Бумер;Французский транзит;Закатать в асфальт;Земля картелей"
Срок давности;Криминал;Детектив;Тюремные драмы;Новинки (2020–2025);6.952;1008299;;0;0;;;;;;;;;;"Номер 44;Настоящее преступление;История одного преступления;Соучастник;Государственный преступник;Неподсуден;Ограбление на Бейкер-Стрит;Презумпция виновности;Порок на экспорт;Красная площадь;Парк культуры и отдыха;В тихом омуте;Добрый медбрат;Без резких движений;Последнее дело вареного;Сувенир для прокурора;Черный снег;Страховщик;Газетчик;Молот"
Бронсон;Криминал;Биографический;Тюремные драмы;Современное кино (2000–2020);6.897;438272;Bronson;7;6.5;;;;;;;;;;"Побег из Алькатраса;Побег из Претории;Полуночный экспресс;Волк с Уолл-стрит;Оружейный барон;Ирландец;Игра на понижение;Враг государства №1;Волк;Альфа Дог;Легенда;В погоне за Бонни и Клайдом;Охотник с Уолл-стрит;Черная месса;Банда Келли;Белый парень Рик;Добейся успеха;Эскобар;Клуб миллиардеров;Кокаиновый барон"
Чистильщик;Криминал;Боевик (Экшен);Гангстерский;Новинки (2020–2025);6.618;271941;Cleaner;6.1;4.3;;;;;;;;;;"Стрингер;Убийца;Старик;Гнев человеческий;Рэкетир;Оправданная жестокость;Наркокурьер;Кровь за кровь;Полный беспредел;Бандиты;Француз;Русское;Апачи;Возврата нет;Решала. Нулевые;Игры киллеров;Кодекс киллера;Яйцо Фаберже;Время псов;Выстрел в спину"
Дилер;Криминал;Драма;Гангстерский;Современное кино (2000–2020);7.02;17115;Pusher;7.3;7.1;;;;;;;;;;"Во все тяжкое;Пацаны;Гоморра;Город бога;Любой ценой;Брат якудзы;Самый пьяный округ в мире;Общак;Король вне закона;Кочегар;Киллер Джо;Закон ночи;Корсиканец;Груз;Лихорадка;Легкие деньги;Афера Оливера Твиста;Русский бизнес;На районе;Крестный отец"
Олигарх;Криминал;Драма;Финансовые махинации;Современное кино (2000–2020);7.302;38795;;6.7;5.6;;;;;;;;;;"Бизнесмен;Майкл Клейтон;Самый жестокий год;Уолл Стрит: Деньги не спят;Лорд Вор;Рысь;Уолл-стрит;Афера века;Менялы;Бойлерная;Дефолт;Катала;Азартные игры;Орлеан;Камера 211;Во все тяжкое;Пацаны;Гоморра;Город бога;11.6"
