0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20_похожих
Майкл Джексон: Вот и все;Биографический;Драма;Творческие гении;Современное кино (2000–2020);7.74;470314;This Is It;7.2;7.1;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Обещание на рассвете;Трамбо;Можно только представить;Лето;Стать Джоном Ленноном"
Елизавета;Биографический;Драма;Исторические личности;Классика (до 2000 года);7.659;5560;Elizabeth;7.4;7.4;;;;;;;;;;"Человек-слон;Во имя отца;Иисус Христос – суперзвезда;Эвита;Доктор Лиза;Подтверждение;Король говорит!;Мавританец;Фрост против Никсона;Дело Ричарда Джуэлла;Непокоренный;Маршалл;Чудо на Гудзоне;Королева;Женщина в золотом;Человек божий;Герцогиня;Харви Милк;Мандерлей;Честная игра"
Одна жизнь;Биографический;Исторический;Исторические личности;Новинки (2020–2025);8.532;5105855;One Life;7.5;7.3;;;;;;;;;;"Джон Ф. Кеннеди: Выстрелы в Далласе;Суд над чикагской семеркой;Посол Советского Союза;Путь лидера;Дочь Бога;Лоуренс Аравийский;Страсти Жанны Д'Арк;Ганди;Последний император;Юность Петра;Леди Гамильтон;Последний король Шотландии;Мухаммад: Посланник Бога;Малкольм Икс;Молодая Виктория;Романовы: Венценосная семья;Курманжан Датка;Петр I: Последний царь и первый император;Жена смотрителя зоопарка;Монгол"
Джуди;Биографический;Драма;Творческие гении;Современное кино (2000–2020);6.817;1102923;Judy;6.8;7;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето"
Стрельцов;Биографический;Драма;Спортивные легенды;Новинки (2020–2025);7.313;1167867;;0;0;;;;;;;;;;"Последний танец;Паралимпиец;Одна сотая секунды;Гран Туризмо;Сила воли;Капитан;Чемпион мира;Вратарь;Чемпионы: Быстрее. Выше. Сильнее;Лунный гонщик;Миф;Кровью и потом: Анаболики;Победитель;Воздух;Роналду против Месси;42;Сенна;Ford против Ferrari;FORD против FERRARI;Бешеный бык"
Леди в фургоне;Биографический;Драма;Творческие гении;Современное кино (2000–2020);6.758;878792;The Lady in the Van;6.7;7.2;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето"
Богиня: как я полюбила;Биографический;Мелодрама;Творческие гении;Новинки (2020–2025);7.557;81339;;6.8;0;;;;;;;;;;"Тейлор Свифт: The Eras Tour;Пока я жив;Величайший шоумен;Джейн Остин;Генсбур. Любовь хулигана;Мисс Поттер;Любовь и страсть. Далида;7 дней и ночей с Мэрилин;Алла Пугачева. Тот самый концерт;Эйфель;BTS: Yet to Come in Cinemas;Suga: Road to D-Day;Эзоп;Боб Марли;Облака;Элвис;Эмили;Кошачьи миры Луиса Уэйна;Господин оформитель;Кино про Алексеева"
Нуреев. Белый ворон;Биографический;Драма;Творческие гении;Современное кино (2000–2020);6.745;1009387;The White Crow;6.6;6.4;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето"
Коко Шанель;Биографический;Исторический;Творческие гении;Современное кино (2000–2020);7.909;405649;Coco Chanel;6.8;0;;;;;;;;;;"Идеальный дворец Фердинанда Шеваля;Призраки Гойи;Паганини: Скрипач дьявола;Пушкин. Последняя дуэль;Андрей Рублев;Эзоп;Полонез Огинского;Первый Оскар;Последний король Шотландии;Мухаммад: Посланник Бога;Молодая Виктория;Романовы: Венценосная семья;Курманжан Датка;Время первых;Красная армия;Петр I: Последний царь и первый император;Жена смотрителя зоопарка;Монгол;Сельма;Интервью с Путиным"
Пушкин. Последняя дуэль;Биографический;Исторический;Творческие гении;Современное кино (2000–2020);6.709;271753;;5.9;0;;;;;;;;;;"Идеальный дворец Фердинанда Шеваля;Коко Шанель;Призраки Гойи;Паганини: Скрипач дьявола;Андрей Рублев;Эзоп;Полонез Огинского;Первый Оскар;Последний король Шотландии;Мухаммад: Посланник Бога;Молодая Виктория;Романовы: Венценосная семья;Курманжан Датка;Время первых;Красная армия;Петр I: Последний царь и первый император;Жена смотрителя зоопарка;Монгол;Сельма;Интервью с Путиным"
BTS: Yet to Come in Cinemas;Биографический;Семейный;Творческие гении;Новинки (2020–2025);9.089;5235920;;8.5;0;;;;;;;;;;"Облака;Мой мир SHINee;BTS: Love Yourself Tour in Seoul;BTS: Bring The Soul. The movie;One Direction: Где мы сейчас;One Direction: Это мы;Джастин Бибер: Никогда не говори никогда;Джастин Бибер: Believe;Король Ричард;Suga: Road to D-Day;Тейлор Свифт: The Eras Tour;Эзоп;Боб Марли;Пока я жив;Богиня: как я полюбила;Элвис;Эмили;Кошачьи миры Луиса Уэйна;Господин оформитель;Кино про Алексеева"
Сенна;Биографический;Драма;Спортивные легенды;Современное кино (2000–2020);8.408;573209;Senna;8.5;7.9;;;;;;;;;;"42;Ford против Ferrari;FORD против FERRARI;Вспоминая титанов;Невидимая сторона;Пеле: Рождение легенды;Боец;Легенда №17;Проклятый Юнайтед;Стальная хватка;Тоня против всех;Радио;Сильнее;Неуязвимый;Мэри Ком;Движение вверх;Борг/Макинрой;Али;Лев Яшин. Вратарь моей мечты;Охота на лис"
Капоне;Биографический;Криминал;Исторические личности;Новинки (2020–2025);6.299;32329;Capone;5.7;0;;;;;;;;;;"Навальный;Мотылек;Двойник дьявола;Все деньги мира;Доктор Лиза;Одна жизнь;Джон Ф. Кеннеди: Выстрелы в Далласе;Мавританец;Суд над чикагской семеркой;Человек божий;Гарегин Нжде;Великий полководец Георгий Жуков;Я буду жить;Иуда и черный мессия;Летчик;Посол Советского Союза;Космос как предчувствие;Спенсер;Наградить (посмертно);Амундсен"
Невидимая сторона;Биографический;Драма;Спортивные легенды;Современное кино (2000–2020);8.19;450213;The Blind Side;7.6;6.1;;;;;;;;;;"42;Сенна;Ford против Ferrari;FORD против FERRARI;Вспоминая титанов;Пеле: Рождение легенды;Боец;Легенда №17;Проклятый Юнайтед;Стальная хватка;Тоня против всех;Радио;Сильнее;Неуязвимый;Мэри Ком;Движение вверх;Борг/Макинрой;Али;Лев Яшин. Вратарь моей мечты;Охота на лис"
Железная схватка;Биографический;Боевик (Экшен);Спортивные легенды;Новинки (2020–2025);4.087;656838;Robot Overlords;4.6;5.7;;;;;;;;;;"Мистер Нокаут;Гонка;Ип Ман: Рождение легенды;Брюс Ли: Рождение дракона;Последний танец;Паралимпиец;Одна сотая секунды;Король Ричард;Гран Туризмо;Сила воли;Стрельцов;Капитан;Чемпион мира;Вратарь;Чемпионы: Быстрее. Выше. Сильнее;Лунный гонщик;Миф;Кровью и потом: Анаболики;Король воздуха;Победитель"
Цветок пустыни;Биографический;Драма;Другое;Современное кино (2000–2020);7.978;470769;Desert Flower;7.3;6.2;;;;;;;;;;"Глава 27;В погоне за счастьем;Молитвы за Бобби;Далласский клуб покупателей;Эрин Брокович;Филомена;Красивый мальчик;Стеклянный замок;Лавлэйс;Звук свободы;Глаза Тэмми Фэй;42;Сенна;Игры разума;Ford против Ferrari;Подтверждение;FORD против FERRARI;Тэмпл Грандин;Король говорит!;Богемская рапсодия"
Довлатов;Биографический;Драма;Творческие гении;Современное кино (2000–2020);6.608;893988;;6.4;6.1;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето"
Монгол;Биографический;Исторический;Исторические личности;Современное кино (2000–2020);7.179;84675;;7.2;7.1;;;;;;;;;;"Последний король Шотландии;Мухаммад: Посланник Бога;Молодая Виктория;Романовы: Венценосная семья;Курманжан Датка;Петр I: Последний царь и первый император;Жена смотрителя зоопарка;Сельма;Интервью с Путиным;Иоанна — женщина на папском престоле;Линкольн;Че: Часть первая. Аргентинец;Долгая дорога к свободе;Ватель;Виктория и Абдул;Черный принц;Жанна;Мария-Антуанетта;Дж. Эдгар;Убийство Линкольна"
Фрида;Биографический;Драма;Творческие гении;Современное кино (2000–2020);7.919;676;Frida;7.3;6.9;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето;Стать Джоном Ленноном"
Далласский клуб покупателей;Биографический;Драма;Другое;Современное кино (2000–2020);7.949;260162;Dallas Buyers Club;7.9;7.8;;;;;;;;;;"Глава 27;В погоне за счастьем;Молитвы за Бобби;Эрин Брокович;Филомена;Цветок пустыни;Красивый мальчик;Стеклянный замок;Лавлэйс;Звук свободы;Глаза Тэмми Фэй;42;Сенна;Игры разума;Ford против Ferrari;Подтверждение;FORD против FERRARI;Тэмпл Грандин;Король говорит!;Богемская рапсодия"
Спасти мистера Бэнкса;Биографический;Драма;Творческие гении;Современное кино (2000–2020);7.66;656294;Saving Mr. Banks;7.5;7;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето;Стать Джоном Ленноном"
Пока не наступит ночь;Биографический;Драма;Творческие гении;Современное кино (2000–2020);6.987;605;Before Night Falls;7.1;6.8;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето"
Первый Оскар;Биографический;Исторический;Творческие гении;Новинки (2020–2025);7.273;1451291;;5.6;0;;;;;;;;;;"Эзоп;Андрей Рублев;Идеальный дворец Фердинанда Шеваля;Коко Шанель;Призраки Гойи;Полонез Огинского;Паганини: Скрипач дьявола;Пушкин. Последняя дуэль;Одна жизнь;Джон Ф. Кеннеди: Выстрелы в Далласе;Суд над чикагской семеркой;Главный конструктор;Посол Советского Союза;Первые;Королёв;Путь лидера;Дочь Бога;BTS: Yet to Come in Cinemas;Suga: Road to D-Day;Тейлор Свифт: The Eras Tour"
Романовы: Венценосная семья;Биографический;Исторический;Исторические личности;Современное кино (2000–2020);7.56;40704;;7.2;0;;;;;;;;;;"Последний король Шотландии;Мухаммад: Посланник Бога;Молодая Виктория;Курманжан Датка;Петр I: Последний царь и первый император;Жена смотрителя зоопарка;Монгол;Сельма;Интервью с Путиным;Иоанна — женщина на папском престоле;Линкольн;Че: Часть первая. Аргентинец;Долгая дорога к свободе;Ватель;Виктория и Абдул;Черный принц;Жанна;Мария-Антуанетта;Дж. Эдгар;Убийство Линкольна"
Черный принц;Биографический;Исторический;Исторические личности;Современное кино (2000–2020);6.897;45562;;6.7;0;;;;;;;;;;"Последний король Шотландии;Мухаммад: Посланник Бога;Молодая Виктория;Романовы: Венценосная семья;Курманжан Датка;Петр I: Последний царь и первый император;Жена смотрителя зоопарка;Монгол;Сельма;Интервью с Путиным;Иоанна — женщина на папском престоле;Линкольн;Че: Часть первая. Аргентинец;Долгая дорога к свободе;Ватель;Виктория и Абдул;Жанна;Мария-Антуанетта;Дж. Эдгар;Убийство Линкольна"
Лев Яшин. Вратарь моей мечты;Биографический;Драма;Спортивные легенды;Современное кино (2000–2020);7.918;1007986;;6.3;0;;;;;;;;;;"42;Сенна;Ford против Ferrari;FORD против FERRARI;Вспоминая титанов;Невидимая сторона;Пеле: Рождение легенды;Боец;Легенда №17;Проклятый Юнайтед;Стальная хватка;Тоня против всех;Радио;Сильнее;Неуязвимый;Мэри Ком;Движение вверх;Борг/Макинрой;Али;Охота на лис"
Народ против Ларри Флинта;Биографический;Драма;Творческие гении;Классика (до 2000 года);7.557;4342;The People vs. Larry Flynt;7.3;7.6;;;;;;;;;;"Волшебство Queen в Будапеште;Амадей;Моя левая нога;Чаплин;Анна Павлова;Джиа;The Doors;Селена;Детство Горького;Сид и Нэнси;Полное затмение;Америкэн бой;Suga: Road to D-Day;Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Боб Марли;Lil Peep: Всё для всех;Скафандр и бабочка;Эми"
Железная леди;Биографический;Драма;Исторические личности;Современное кино (2000–2020);7.042;463647;The Iron Lady;6.4;5.7;;;;;;;;;;"Подтверждение;Король говорит!;Фрост против Никсона;Дело Ричарда Джуэлла;Непокоренный;Маршалл;Чудо на Гудзоне;Королева;Женщина в золотом;Герцогиня;Харви Милк;Мандерлей;Честная игра;Молоко;Тиски;Пятая власть;Манолете;Джеки;Принцесса Монако;Доктор Лиза"
Опочтарение;Биографический;Драма;Ученые и изобретатели;Новинки (2020–2025);7.738;469563;Going Postal;7.6;0;;;;;;;;;;"Оппенгеймер;Ламборгини: Человек-легенда;Аполлон 13;Игры разума;Тэмпл Грандин;Скрытые фигуры;Октябрьское небо;Ветер крепчает;Социальная сеть;Вселенная Стивена Хокинга;Мы не можем жить без космоса;Хокинг;Гений;Авиатор;Вы не знаете Джека;Пираты Силиконовой Долины;Целитель Адамс;Основатель;Игры разумов;Уравнение со всеми известными"
Капитан;Биографический;Драма;Спортивные легенды;Новинки (2020–2025);7.154;1048214;Der Hauptmann;7.3;7.6;;;;;;;;;;"Последний танец;Паралимпиец;Одна сотая секунды;Гран Туризмо;Сила воли;Стрельцов;Чемпион мира;Вратарь;Чемпионы: Быстрее. Выше. Сильнее;Лунный гонщик;Миф;Кровью и потом: Анаболики;Победитель;Воздух;Роналду против Месси;42;Сенна;Ford против Ferrari;FORD против FERRARI;Бешеный бык"
Королева пустыни;Биографический;Исторический;Исторические личности;Современное кино (2000–2020);6.49;582257;Queen of the Desert;5.7;4.3;;;;;;;;;;"Последний король Шотландии;Мухаммад: Посланник Бога;Молодая Виктория;Романовы: Венценосная семья;Курманжан Датка;Петр I: Последний царь и первый император;Жена смотрителя зоопарка;Монгол;Сельма;Интервью с Путиным;Иоанна — женщина на папском престоле;Линкольн;Че: Часть первая. Аргентинец;Долгая дорога к свободе;Ватель;Виктория и Абдул;Черный принц;Жанна;Мария-Антуанетта;Дж. Эдгар"
Последний король Шотландии;Биографический;Исторический;Исторические личности;Современное кино (2000–2020);7.656;156002;The Last King of Scotland;7.6;7.3;;;;;;;;;;"Мухаммад: Посланник Бога;Молодая Виктория;Романовы: Венценосная семья;Курманжан Датка;Петр I: Последний царь и первый император;Жена смотрителя зоопарка;Монгол;Сельма;Интервью с Путиным;Иоанна — женщина на папском престоле;Линкольн;Че: Часть первая. Аргентинец;Долгая дорога к свободе;Ватель;Виктория и Абдул;Черный принц;Жанна;Мария-Антуанетта;Дж. Эдгар;Убийство Линкольна"
Красная армия;Биографический;Исторический;Спортивные легенды;Современное кино (2000–2020);7.075;839768;;7.6;7.8;;;;;;;;;;"Поддубный;Идеальный дворец Фердинанда Шеваля;Последний король Шотландии;Мухаммад: Посланник Бога;Молодая Виктория;Коко Шанель;Романовы: Венценосная семья;Курманжан Датка;Время первых;Призраки Гойи;Петр I: Последний царь и первый император;Жена смотрителя зоопарка;Монгол;Сельма;Интервью с Путиным;Иоанна — женщина на папском престоле;Линкольн;Че: Часть первая. Аргентинец;Долгая дорога к свободе;Ватель"
Охота на лис;Биографический;Драма;Спортивные легенды;Современное кино (2000–2020);7.139;42755;;7.1;0;;;;;;;;;;"42;Сенна;Ford против Ferrari;FORD против FERRARI;Вспоминая титанов;Невидимая сторона;Пеле: Рождение легенды;Боец;Легенда №17;Проклятый Юнайтед;Стальная хватка;Тоня против всех;Радио;Сильнее;Неуязвимый;Мэри Ком;Движение вверх;Борг/Макинрой;Али;Лев Яшин. Вратарь моей мечты"
Убей своих любимых;Биографический;Драма;Творческие гении;Современное кино (2000–2020);6.993;661019;Kill Your Darlings;6.4;6.6;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето"
Долгая дорога к свободе;Биографический;Исторический;Исторические личности;Современное кино (2000–2020);6.984;673120;Mandela: Long Walk to Freedom;7.1;6.2;;;;;;;;;;"Последний король Шотландии;Мухаммад: Посланник Бога;Молодая Виктория;Романовы: Венценосная семья;Курманжан Датка;Петр I: Последний царь и первый император;Жена смотрителя зоопарка;Монгол;Сельма;Интервью с Путиным;Иоанна — женщина на папском престоле;Линкольн;Че: Часть первая. Аргентинец;Ватель;Виктория и Абдул;Черный принц;Жанна;Мария-Антуанетта;Дж. Эдгар;Убийство Линкольна"
Боб Марли;Биографический;Драма;Творческие гении;Новинки (2020–2025);7.822;485260;Marley;7.9;7.9;;;;;;;;;;"Suga: Road to D-Day;Элвис;Эмили;Кошачьи миры Луиса Уэйна;Господин оформитель;Кино про Алексеева;Его звали Роберт;Чайковский;Дом Хемингуэй;Платон;Цой;Евгений Леонов. А слезы капали;Волшебство Queen в Будапеште;Амадей;Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Моя левая нога;Скафандр и бабочка"
Сможете ли вы меня простить?;Биографический;Драма;Творческие гении;Современное кино (2000–2020);6.778;910317;Can You Ever Forgive Me?;7.1;8.2;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето"
Паганини: Скрипач дьявола;Биографический;Исторический;Творческие гении;Современное кино (2000–2020);6.845;683284;The Devil's Violinist;6;5.3;;;;;;;;;;"Идеальный дворец Фердинанда Шеваля;Коко Шанель;Призраки Гойи;Пушкин. Последняя дуэль;Андрей Рублев;Эзоп;Полонез Огинского;Первый Оскар;Последний король Шотландии;Мухаммад: Посланник Бога;Молодая Виктория;Романовы: Венценосная семья;Курманжан Датка;Время первых;Красная армия;Петр I: Последний царь и первый император;Жена смотрителя зоопарка;Монгол;Сельма;Интервью с Путиным"
Генсбур. Любовь хулигана;Биографический;Мелодрама;Творческие гении;Современное кино (2000–2020);7.589;432996;Gainsbourg (Vie h?ro?que);6.9;6.2;;;;;;;;;;"Величайший шоумен;Джейн Остин;Мисс Поттер;Любовь и страсть. Далида;7 дней и ночей с Мэрилин;Тейлор Свифт: The Eras Tour;Пока я жив;Богиня: как я полюбила;Алла Пугачева. Тот самый концерт;Диана: История любви;Мой мир SHINee;BTS: Love Yourself Tour in Seoul;Пианист;Rammstein: Paris!;BTS: Bring The Soul. The movie;Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка"
Скафандр и бабочка;Биографический;Драма;Творческие гении;Современное кино (2000–2020);7.698;77435;Le scaphandre et le papillon;8;8.3;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето;Стать Джоном Ленноном"
Рожденный четвертого июля;Биографический;Военный;Другое;Классика (до 2000 года);7.584;7685;Born on the Fourth of July;7.2;7.5;;;;;;;;;;"Меган Ливи;Список Шиндлера;Повесть о настоящем человеке;Пианист;Игра в имитацию;Несломленный;Калашников;Гарегин Нжде;Великий полководец Георгий Жуков;Я буду жить;Летчик;Че: Часть вторая;Наградить (посмертно);Девятаев;Суворов. Великое путешествие;Несокрушимый;Рожденный побеждать;Зоя;Глава 27;В погоне за счастьем"
За канделябрами;Биографический;Драма;Творческие гении;Современное кино (2000–2020);6.758;462261;Behind the Candelabra;7;8.1;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето"
Эми;Биографический;Драма;Творческие гении;Современное кино (2000–2020);7.876;762484;Amy;7.8;8.4;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето;Стать Джоном Ленноном"
Хичкок;Биографический;Драма;Творческие гении;Современное кино (2000–2020);7.156;418783;Hitchcock;6.8;6.2;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето"
Игры разума;Биографический;Драма;Ученые и изобретатели;Современное кино (2000–2020);8.54;530;A Beautiful Mind;8.2;7.2;;;;;;;;;;"Тэмпл Грандин;Скрытые фигуры;Ветер крепчает;Социальная сеть;Вселенная Стивена Хокинга;Мы не можем жить без космоса;Хокинг;Гений;Авиатор;Вы не знаете Джека;Основатель;Игры разумов;Уравнение со всеми известными;Джой;Опасный метод;Джобс. Империя соблазна;Аполлон 13;Оппенгеймер;Октябрьское небо;Опочтарение"
Октябрьское небо;Биографический;Драма;Ученые и изобретатели;Классика (до 2000 года);8.029;2056;October Sky;7.8;7.6;;;;;;;;;;"Аполлон 13;Пираты Силиконовой Долины;Целитель Адамс;Игры разума;Оппенгеймер;Тэмпл Грандин;Скрытые фигуры;Ветер крепчает;Социальная сеть;Вселенная Стивена Хокинга;Мы не можем жить без космоса;Опочтарение;Хокинг;Гений;Авиатор;Вы не знаете Джека;Основатель;Игры разумов;Уравнение со всеми известными;Джой"
Линкольн;Биографический;Исторический;Исторические личности;Современное кино (2000–2020);6.91;102122;Lincoln;7.3;8;;;;;;;;;;"Последний король Шотландии;Мухаммад: Посланник Бога;Молодая Виктория;Романовы: Венценосная семья;Курманжан Датка;Петр I: Последний царь и первый император;Жена смотрителя зоопарка;Монгол;Сельма;Интервью с Путиным;Иоанна — женщина на папском престоле;Че: Часть первая. Аргентинец;Долгая дорога к свободе;Ватель;Виктория и Абдул;Черный принц;Жанна;Мария-Антуанетта;Дж. Эдгар;Убийство Линкольна"
Свободные;Биографический;Приключения;Спортивные легенды;Современное кино (2000–2020);6.942;420455;Footloose;5.9;6;;;;;;;;;;"Скалолаз;Король воздуха;Че Гевара: Дневники мотоциклиста;Класс 92;42;Сенна;Ford против Ferrari;FORD против FERRARI;Гонка;Вспоминая титанов;Невидимая сторона;Пеле: Рождение легенды;Боец;Легенда №17;Проклятый Юнайтед;Эдди «Орел»;Стальная хватка;Серфер души;Тоня против всех;Радио"
Путь лидера;Биографический;Исторический;Исторические личности;Новинки (2020–2025);4.741;811579;;4.8;0;;;;;;;;;;"Одна жизнь;Джон Ф. Кеннеди: Выстрелы в Далласе;Суд над чикагской семеркой;Посол Советского Союза;Дочь Бога;Лоуренс Аравийский;Страсти Жанны Д'Арк;Ганди;Последний император;Юность Петра;Леди Гамильтон;Последний король Шотландии;Мухаммад: Посланник Бога;Малкольм Икс;Молодая Виктория;Романовы: Венценосная семья;Курманжан Датка;Петр I: Последний царь и первый император;Жена смотрителя зоопарка;Монгол"
В движении;Биографический;Драма;Спортивные легенды;Современное кино (2000–2020);6.824;41383;;6.5;0;;;;;;;;;;"42;Сенна;Ford против Ferrari;FORD против FERRARI;Вспоминая титанов;Невидимая сторона;Пеле: Рождение легенды;Боец;Легенда №17;Проклятый Юнайтед;Стальная хватка;Тоня против всех;Радио;Сильнее;Неуязвимый;Мэри Ком;Движение вверх;Борг/Макинрой;Али;Лев Яшин. Вратарь моей мечты"
Джейн Остин;Биографический;Мелодрама;Творческие гении;Современное кино (2000–2020);7.83;102152;Becoming Jane;7;6;;;;;;;;;;"Величайший шоумен;Генсбур. Любовь хулигана;Мисс Поттер;Любовь и страсть. Далида;7 дней и ночей с Мэрилин;Тейлор Свифт: The Eras Tour;Пока я жив;Богиня: как я полюбила;Алла Пугачева. Тот самый концерт;Диана: История любви;Мой мир SHINee;BTS: Love Yourself Tour in Seoul;Пианист;Rammstein: Paris!;BTS: Bring The Soul. The movie;Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка"
Кодекс Готти;Биографический;Криминал;Другое;Современное кино (2000–2020);5.966;1002701;Gotti;4.8;2.1;;;;;;;;;;"Монстр;Убить гонца;Двойник дьявола;Все деньги мира;2Pac: Легенда;Глава 27;В погоне за счастьем;Молитвы за Бобби;Далласский клуб покупателей;Эрин Брокович;Филомена;Цветок пустыни;Красивый мальчик;Стеклянный замок;Меган Ливи;Лавлэйс;Навальный;Мотылек;Капоне;Звук свободы"
