0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20_похожих
Доктор Айболит и его звери;Семейный;Приключения;Истории с животными;Классика (до 2000 года);7.422;259939;;0;0;;;;;;;;;;"Король Лев;Медведь;Лисенок Вук;Мышонок Пик;Умка;Храбрый олененок;Рикки-Тикки-Тави;Умка ищет друга;Балто;Маугли;101 далматинец;Коты-аристократы;Дорога домой: Невероятное путешествие;Котенок с улицы Лизюкова;Приключения Флика;Национальный бархат;Все псы попадают в рай;Белый клык;Лягушка-путешественница;Книга джунглей"
Нико 2;Семейный;Приключения;Детские приключения;Современное кино (2000–2020);6.324;608159;Niko 2 - lent?j?veljekset;5.6;0;;;;;;;;;;"Вверх;В поисках Немо;Пластилиновая ворона;Без семьи;Моана;Семейка Крудс;Новогодние приключения Маши и Вити;Динозавр;Разрушитель;Хороший динозавр;Феи: Загадка пиратского острова;Приключения мистера Пибоди и Шермана;Чук и Гек. Большое приключение;Олаф и холодное приключение;История игрушек 4;Самолеты: Огонь и вода;Мулан 2;Дора и Затерянный город;Путешествие к рождественской звезде;Самолеты"
Думай как собака;Семейный;Фантастика;Истории с животными;Новинки (2020–2025);6.695;1115863;Think Like a Dog;5.2;6.1;;;;;;;;;;"Смешарики. Дежавю;Щенячий патруль: Мегащенки;СуперБобровы;Питомец Юрского периода;Лило и Стич;Окча;Мой домашний динозавр;Звездные собаки: Белка и Стрелка;Суперпес;Белка и Стрелка: Лунные приключения;Душа;Спасти планету;Фиксики против Кработов;Соник в кино;Железяки;Рэтчет и Кланк: Галактические рейнджеры;Космический джем: Новое поколение;Диномама;Соник 2 в кино;Мой любимый динозавр"
Побег за мечтой;Семейный;Приключения;Детские приключения;Новинки (2020–2025);5.855;938870;;0;0;;;;;;;;;;"Варежка;Страна игрушек;Мартынко;Фантик;Легенды Орленка;Артек. Большое путешествие;Потерянный орех;Ловцы забытых голосов;Маша и медведь. Героями не рождаются;Зеленый огонек;Новые приключения Дони и Микки;Царевич Проша;Барабаниада;Ищите маму;Олли и сокровища пиратов;Снежная пятерка;Айнбо. Сердце Амазонии;Маша и море;Три богатыря и принцесса Египта;Необыкновенное путешествие Серафимы"
Разрушитель;Семейный;Приключения;Детские приключения;Современное кино (2000–2020);7.523;4827;Demolition Man;6.7;5.7;;;;;;;;;;"Вверх;В поисках Немо;Пластилиновая ворона;Без семьи;Моана;Семейка Крудс;Новогодние приключения Маши и Вити;Динозавр;Хороший динозавр;Феи: Загадка пиратского острова;Приключения мистера Пибоди и Шермана;Чук и Гек. Большое приключение;Олаф и холодное приключение;История игрушек 4;Самолеты: Огонь и вода;Мулан 2;Дора и Затерянный город;Путешествие к рождественской звезде;Самолеты;Тарзан и Джейн"
Два хвоста;Семейный;Приключения;Истории с животными;Современное кино (2000–2020);5.976;927822;;4.3;0;;;;;;;;;;"Земля: Один потрясающий день;Мама для мамонтенка;Остров собак;Океаны;Эрнест и Селестина: Приключения мышки и медведя;Ледниковый период;Приключения пингвиненка Лоло;Спирит: Душа прерий;Приключения Реми;Голубой щенок;Два брата;Белль и Себастьян;Белль и Себастьян: приключения продолжаются;Мадагаскар;Миа и белый лев;В поисках Дори;Приключения Паддингтона;Фердинанд;Рио;Ледниковый период 3: Эра динозавров"
Сказки старого Волшебника;Семейный;Фэнтези;Детские приключения;Классика (до 2000 года);7.769;43819;;6.7;0;;;;;;;;;;"Праздник новогодней елки;Мой сосед Тоторо;Вилли Вонка и шоколадная фабрика;Красавица и чудовище;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Русалочка;Сказка о рыбаке и рыбке;Двенадцать месяцев;Белоснежка и семь гномов;Снежная королева;Конек-Горбунок;Анастасия;Сказка о царе Салтане;Петя и Красная Шапочка;Мэри Поппинс;Сказка о мертвой царевне и семи богатырях;Золушка"
Возвращение кота;Семейный;Комедия;Истории с животными;Новинки (2020–2025);7.864;7854;Neko no ongaeshi;7.1;6.9;;;;;;;;;;"Винни Пух и день забот;Крошка Енот;Дружок;Луговые собачки;Чебурашка идет в школу;Чучело-Мяучело;Терем-теремок;Рождество кота Боба;День курка;Муравьишка-хвастунишка;Путешествие с домашними животными;Лиса Патрикеевна;Маша и медведь. Запутанные истории;Снупи и мелочь пузатая в кино;Жил-был кот;Суперпитомцы;Маша и медведь: Новые истории;Королева Шантеклера;Чебурашка;Кот под прикрытием"
Монстр в Париже;Семейный;Фэнтези;Истории с животными;Современное кино (2000–2020);7.397;279685;Un monstre ? Paris;6.7;5.9;;;;;;;;;;"Жил-был пес;Как приручить дракона;Медвежья история;Собачья жизнь 2;Драконы: Подарок ночной фурии;Как приручить дракона 3;Братец медвежонок;Кунг-Фу Панда: Загадки свитка;Франкенвини;Хортон;Драконы: Гонки бесстрашных. Начало;Паутина Шарлотты;Как приручить дракона 2;Иван Царевич и Серый Волк 2;Братец медвежонок 2: Лоси в бегах;Санта Лапус 2: Санта лапушки;100% волк;Ежик в тумане;Кот в сапогах 2: Последнее желание;Пес в сапогах"
Смолфут;Семейный;Фэнтези;Детские приключения;Современное кино (2000–2020);7.092;1035311;Smallfoot;6.6;6.3;;;;;;;;;;"Клаус;Песнь моря;В стране невыученных уроков;Мэри Поппинс, до свидания;Рыбка Поньо на утесе;Возвращение домовенка;Щелкунчик;Маленький принц;Ариэтти из страны лилипутов;Рапунцель: Запутанная История;Рапунцель: Счастлива навсегда;Капризная принцесса;Хранители снов;Холодное сердце;Мост в Терабитию;Алеша Попович и Тугарин Змей;Добрыня Никитич и Змей Горыныч;Книга жизни;Феи: Легенда о чудовище;Кристофер Робин"
Семейка с приветом: Миллионы по ветру;Семейный;Комедия;Семейные комедии;Новинки (2020–2025);6.282;575453;Les Tuche;5.5;0;;;;;;;;;;"По семейным обстоятельствам;Большая семья;Мой ужасный сосед;Неисправимый Рон;Моя ужасная сестра;Мой друг мистер Персиваль;Воскресный папа;Добро пожаловать к Райли;Барбоскины на даче;Привет семье!;Миньоны: Грювитация;Босс-молокосос 2;Подарок на Рождество;Монстры на каникулах: Трансформания;Смешарики. Начало;Неваляшка;Семейное ограбление;Здравствуй, Дедушка Мороз!;Моя безумная семья;Семейка Аддамс: Горящий тур"
Один дома 5: Праздничное ограбление;Семейный;Комедия;Детские приключения;Современное кино (2000–2020);2.76;673340;Home Alone: The Holiday Heist;3.5;0;;;;;;;;;;"Головоломка;Маленький Николя;Лего Фильм;Маленькие секреты;Ральф против интернета;Каникулы маленького Николя;Программа защиты принцесс;Губка Боб в 3D;Тачки 3;Camp Rock 2: Отчетный концерт;Один дома 4;Винни Пух идет в гости;Малыш и Карлсон;Карлсон вернулся;По следам бременских музыкантов;История игрушек;Подкидыш;Шапокляк;Чиполлино;Приключения Винни Пуха"
Сезон охоты: Байки из леса;Семейный;Комедия;Истории с животными;Современное кино (2000–2020);7.097;77465;Open Season;6.1;5.4;;;;;;;;;;"102 далматинца;Зверополис;Рататуй;Бесподобный мистер Фокс;Верните Рекса;Пес Барбос и необычный кросс;Цыпленок Цыпа;Кунг-фу Панда;Кунг-Фу Панда;Рыжий пес;Барашек Шон;Тайная жизнь;Марли и я;Маша и Медведь;Мы купили зоопарк;Уоллес и Громит: Проклятие кролика-оборотня;Ледниковый период 2: Глобальное потепление;Зверопой;Барашек Шон: Фермагеддон;Кролик Питер"
Александр Маленький;Семейный;Комедия;Детские приключения;Новинки (2020–2025);7.874;43451;;7;0;;;;;;;;;;"Карлсон вернулся;Малыши;Каникулы Бонифация;Семейка Крудс: Новоселье;Незнайка учится;Финник;Незнайка с нашего двора;Будешь со мной дружить?;Мой папа – вождь;Мой папа летчик;Неваляшка 2;Винни Пух идет в гости;Малыш и Карлсон;Головоломка;По следам бременских музыкантов;История игрушек;Подкидыш;Шапокляк;Чиполлино;Приключения Винни Пуха"
Каспер;Семейный;Фэнтези;Детские приключения;Классика (до 2000 года);7.192;7098;Casper;6.2;5.1;;;;;;;;;;"Праздник новогодней елки;Мой сосед Тоторо;Вилли Вонка и шоколадная фабрика;Красавица и чудовище;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Русалочка;Сказка о рыбаке и рыбке;Двенадцать месяцев;Белоснежка и семь гномов;Снежная королева;Конек-Горбунок;Анастасия;Сказка о царе Салтане;Петя и Красная Шапочка;Мэри Поппинс;Сказка о мертвой царевне и семи богатырях;Золушка"
Небеса реальны;Семейный;Драма;Детские приключения;Современное кино (2000–2020);0;5500883;;0;0;;;;;;;;;;"Свалкармония;Август Раш;Балетные туфельки;Дети небес;Маленькая принцесса;Хатико: Самый верный друг;Чудо;История Хатико;Невероятный мир глазами Энцо;Радости и печали маленького лорда;Мечтатель;Чудеса с небес;Белый Бог;Это моя собака;Планета 51;Клаус;ВАЛЛ·И;Вверх;В поисках Немо;Головоломка"
Песенка мышонка;Семейный;Комедия;Истории с животными;Классика (до 2000 года);8.12;455511;;6.8;0;;;;;;;;;;"Зима в Простоквашино;Каникулы в Простоквашино;Трое из Простоквашино;Путешествие муравья;Бобик в гостях у Барбоса;Крокодил Гена;Большой Ух;Кошкин дом;Барбос в гостях у Бобика;Айболит-66;Бэйб: Четвероногий малыш;Муравей Антц;Бетховен;Отставной козы барабанщик;Папа-мама Гусь;Зевс и Роксана;Бэйб: Поросенок в городе;Приключения мышонка;Бетховен 2;Бетховен: Большой бросок"
Принцесса на бобах;Семейный;Фэнтези;Детские приключения;Новинки (2020–2025);6.975;63894;;6;0;;;;;;;;;;"Летучий корабль;Приключения домовенка;Дед Мороз и Серый волк;Когда я стану великаном;Бука. Мое любимое чудище;Райя и последний дракон;Дед Мороз и лето;Лука;В некотором царстве…;Дикие лебеди;Ореховый прутик;Вперёд;Три богатыря и Конь на троне;Вперед;Иван Царевич и Серый Волк 5;Голос монстра;Необыкновенная история на Рождество;Баранкин, будь человеком!;Мечты сбываются!;Братья Супер Марио в кино"
Айболит и Бармалей;Семейный;Приключения;Истории с животными;Классика (до 2000 года);7.19;259247;;6.8;0;;;;;;;;;;"Король Лев;Медведь;Лисенок Вук;Мышонок Пик;Умка;Храбрый олененок;Рикки-Тикки-Тави;Умка ищет друга;Балто;Маугли;101 далматинец;Коты-аристократы;Дорога домой: Невероятное путешествие;Котенок с улицы Лизюкова;Приключения Флика;Доктор Айболит и его звери;Национальный бархат;Все псы попадают в рай;Белый клык;Лягушка-путешественница"
Кот под прикрытием;Семейный;Комедия;Истории с животными;Новинки (2020–2025);7.753;1142566;Spycies;5.5;0;;;;;;;;;;"Винни Пух и день забот;Крошка Енот;Дружок;Луговые собачки;Чебурашка идет в школу;Возвращение кота;Чучело-Мяучело;Терем-теремок;Рождество кота Боба;День курка;Муравьишка-хвастунишка;Путешествие с домашними животными;Лиса Патрикеевна;Маша и медведь. Запутанные истории;Снупи и мелочь пузатая в кино;Жил-был кот;Суперпитомцы;Маша и медведь: Новые истории;Королева Шантеклера;Чебурашка"
Шрэк навсегда;Семейный;Фэнтези;Семейные комедии;Современное кино (2000–2020);7.04;271806;Shrek Forever After;6.3;5.9;;;;;;;;;;"Шрэк;Монстры на каникулах;Зачарованная;Гринч;Моя ужасная няня;Странная жизнь Тимоти Грина;Гринч — похититель Рождества;Шрэк Третий;Шрэк 2;Санта Клаус 2;Санта Клаус 3;Рождественская история Микки;Элементарно;Жили-были старик со старухой;Иван Царевич и Серый Волк 4;Чаклун и Румба;Жил-был пес;Тайна Коко;Клаус;Как приручить дракона"
Мэри Поппинс возвращается;Семейный;Фэнтези;Детские приключения;Современное кино (2000–2020);6.724;933182;Mary Poppins Returns;6.7;7.3;;;;;;;;;;"Клаус;Песнь моря;В стране невыученных уроков;Мэри Поппинс, до свидания;Рыбка Поньо на утесе;Возвращение домовенка;Щелкунчик;Маленький принц;Ариэтти из страны лилипутов;Рапунцель: Запутанная История;Рапунцель: Счастлива навсегда;Капризная принцесса;Хранители снов;Холодное сердце;Мост в Терабитию;Алеша Попович и Тугарин Змей;Добрыня Никитич и Змей Горыныч;Книга жизни;Феи: Легенда о чудовище;Кристофер Робин"
Дорогая моя доченька;Семейный;Драма;Межпоколенческие драмы;Классика (до 2000 года);6.778;580750;;0;0;;;;;;;;;;"Чудо;Папа;Радости и печали маленького лорда;История семьи Блум;Чудеса с небес;Свои дети;Мой маленький ангел;Отцовство;У Бога свои планы;Самое главное;Голоса большой страны;Белый Бим Черное ухо;Дети небес;Лис и пёс;Маленькая принцесса;Звуки музыки;Мумия: Принц Египта;Хатико: Самый верный друг;Свалкармония;История Хатико"
Angry Birds 2 в кино;Семейный;Комедия;Истории с животными;Современное кино (2000–2020);7.231;1040441;The Angry Birds Movie 2;6.4;5.7;;;;;;;;;;"102 далматинца;Зверополис;Рататуй;Бесподобный мистер Фокс;Верните Рекса;Пес Барбос и необычный кросс;Цыпленок Цыпа;Кунг-фу Панда;Кунг-Фу Панда;Рыжий пес;Барашек Шон;Тайная жизнь;Марли и я;Маша и Медведь;Мы купили зоопарк;Уоллес и Громит: Проклятие кролика-оборотня;Ледниковый период 2: Глобальное потепление;Зверопой;Барашек Шон: Фермагеддон;Кролик Питер"
Петя и Красная Шапочка;Семейный;Фэнтези;Детские приключения;Классика (до 2000 года);7.998;42973;;7.5;0;;;;;;;;;;"Праздник новогодней елки;Мой сосед Тоторо;Вилли Вонка и шоколадная фабрика;Красавица и чудовище;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Русалочка;Сказка о рыбаке и рыбке;Двенадцать месяцев;Белоснежка и семь гномов;Снежная королева;Конек-Горбунок;Анастасия;Сказка о царе Салтане;Мэри Поппинс;Сказка о мертвой царевне и семи богатырях;Золушка;Вилли Вонка и шоколадная фабрика"
Приключения Реми;Семейный;Приключения;Истории с животными;Современное кино (2000–2020);8.338;1108571;R?mi sans famille;7.1;0;;;;;;;;;;"Земля: Один потрясающий день;Мама для мамонтенка;Остров собак;Океаны;Эрнест и Селестина: Приключения мышки и медведя;Ледниковый период;Приключения пингвиненка Лоло;Спирит: Душа прерий;Голубой щенок;Два брата;Белль и Себастьян;Белль и Себастьян: приключения продолжаются;Мадагаскар;Миа и белый лев;В поисках Дори;Приключения Паддингтона;Фердинанд;Рио;Ледниковый период 3: Эра динозавров;Девочка и лисенок"
Стюарт Литтл 3: Зов природы;Семейный;Приключения;Истории с животными;Современное кино (2000–2020);4.766;172334;Stuart Little 3: Call of the Wild;4.3;6.3;;;;;;;;;;"Земля: Один потрясающий день;Мама для мамонтенка;Остров собак;Океаны;Эрнест и Селестина: Приключения мышки и медведя;Ледниковый период;Приключения пингвиненка Лоло;Спирит: Душа прерий;Приключения Реми;Голубой щенок;Два брата;Белль и Себастьян;Белль и Себастьян: приключения продолжаются;Мадагаскар;Миа и белый лев;В поисках Дори;Приключения Паддингтона;Фердинанд;Рио;Ледниковый период 3: Эра динозавров"
Скуби-Ду 2: Монстры на свободе;Семейный;Приключения;Детские приключения;Современное кино (2000–2020);5.821;6186;Scooby Doo 2: Monsters Unleashed;5.3;4.3;;;;;;;;;;"Вверх;В поисках Немо;Пластилиновая ворона;Без семьи;Моана;Семейка Крудс;Новогодние приключения Маши и Вити;Динозавр;Разрушитель;Хороший динозавр;Феи: Загадка пиратского острова;Приключения мистера Пибоди и Шермана;Чук и Гек. Большое приключение;Олаф и холодное приключение;История игрушек 4;Самолеты: Огонь и вода;Мулан 2;Дора и Затерянный город;Путешествие к рождественской звезде;Самолеты"
Отставной козы барабанщик;Семейный;Комедия;Истории с животными;Классика (до 2000 года);6.801;42853;;5.9;0;;;;;;;;;;"Зима в Простоквашино;Каникулы в Простоквашино;Трое из Простоквашино;Путешествие муравья;Бобик в гостях у Барбоса;Крокодил Гена;Большой Ух;Кошкин дом;Песенка мышонка;Барбос в гостях у Бобика;Айболит-66;Бэйб: Четвероногий малыш;Муравей Антц;Бетховен;Папа-мама Гусь;Зевс и Роксана;Бэйб: Поросенок в городе;Приключения мышонка;Бетховен 2;Бетховен: Большой бросок"
Отважная;Семейный;Фэнтези;Межпоколенческие драмы;Современное кино (2000–2020);6.939;195283;The Brave One;6.7;5.6;;;;;;;;;;"Тайна Коко;Волчьи дети Амэ и Юки;Воспоминания о Марни;Белая птица. Новое чудо;Энканто;Мумия: Принц Египта;Жил-был пес;Клаус;Как приручить дракона;Шрэк;Песнь моря;В стране невыученных уроков;Мэри Поппинс, до свидания;Рыбка Поньо на утесе;Возвращение домовенка;Щелкунчик;Маленький принц;Ариэтти из страны лилипутов;Рапунцель: Запутанная История;Медвежья история"
Малыш и Карлсон;Семейный;Комедия;Детские приключения;Классика (до 2000 года);8.503;251884;;8;0;;;;;;;;;;"Винни Пух идет в гости;По следам бременских музыкантов;История игрушек;Подкидыш;Шапокляк;Чиполлино;Приключения Винни Пуха;Дядюшка Ау;Храбрый портняжка;Винтик и Шпунтик – веселые мастера;Тараканище;Джек;Энни;Один дома 2: Затерянный в Нью-Йорке;Один дома 3;Карлсон вернулся;Головоломка;Маленький Николя;Малыши;Лего Фильм"
Королевский корги;Семейный;Комедия;Истории с животными;Современное кино (2000–2020);7.095;1047996;The Queen's Corgi;4.9;3.6;;;;;;;;;;"102 далматинца;Зверополис;Рататуй;Бесподобный мистер Фокс;Верните Рекса;Пес Барбос и необычный кросс;Цыпленок Цыпа;Кунг-фу Панда;Кунг-Фу Панда;Рыжий пес;Барашек Шон;Тайная жизнь;Марли и я;Маша и Медведь;Мы купили зоопарк;Уоллес и Громит: Проклятие кролика-оборотня;Ледниковый период 2: Глобальное потепление;Зверопой;Барашек Шон: Фермагеддон;Кролик Питер"
Незнайка учится;Семейный;Комедия;Детские приключения;Новинки (2020–2025);7.297;257947;;6.5;0;;;;;;;;;;"Карлсон вернулся;Малыши;Александр Маленький;Каникулы Бонифация;Семейка Крудс: Новоселье;Финник;Незнайка с нашего двора;Будешь со мной дружить?;Мой папа – вождь;Мой папа летчик;Неваляшка 2;Винни Пух идет в гости;Малыш и Карлсон;Головоломка;По следам бременских музыкантов;История игрушек;Подкидыш;Шапокляк;Чиполлино;Приключения Винни Пуха"
Песнь моря;Семейный;Фэнтези;Детские приключения;Современное кино (2000–2020);8.23;714248;Song of the Sea;8;8.4;;;;;;;;;;"Клаус;В стране невыученных уроков;Мэри Поппинс, до свидания;Рыбка Поньо на утесе;Возвращение домовенка;Щелкунчик;Маленький принц;Ариэтти из страны лилипутов;Рапунцель: Запутанная История;Рапунцель: Счастлива навсегда;Капризная принцесса;Хранители снов;Холодное сердце;Мост в Терабитию;Алеша Попович и Тугарин Змей;Добрыня Никитич и Змей Горыныч;Книга жизни;Феи: Легенда о чудовище;Кристофер Робин;Принцесса на горошине"
Девять жизней;Семейный;Комедия;Истории с животными;Современное кино (2000–2020);6.501;885349;Nine Lives;5.3;3.2;;;;;;;;;;"102 далматинца;Зверополис;Рататуй;Бесподобный мистер Фокс;Верните Рекса;Пес Барбос и необычный кросс;Цыпленок Цыпа;Кунг-фу Панда;Кунг-Фу Панда;Рыжий пес;Барашек Шон;Тайная жизнь;Марли и я;Маша и Медведь;Мы купили зоопарк;Уоллес и Громит: Проклятие кролика-оборотня;Ледниковый период 2: Глобальное потепление;Зверопой;Барашек Шон: Фермагеддон;Кролик Питер"
Летучий корабль;Семейный;Фэнтези;Детские приключения;Новинки (2020–2025);8.5;45086;;7.8;0;;;;;;;;;;"Приключения домовенка;Дед Мороз и Серый волк;Когда я стану великаном;Бука. Мое любимое чудище;Райя и последний дракон;Дед Мороз и лето;Лука;В некотором царстве…;Дикие лебеди;Ореховый прутик;Вперёд;Три богатыря и Конь на троне;Вперед;Иван Царевич и Серый Волк 5;Голос монстра;Необыкновенная история на Рождество;Баранкин, будь человеком!;Мечты сбываются!;Братья Супер Марио в кино;Человечка нарисовал я"
Душа;Семейный;Фантастика;Межпоколенческие драмы;Новинки (2020–2025);8.358;775273;Soul;8;8.3;;;;;;;;;;"Летние войны;Мирай из будущего;Спасти планету;Фиксики против Кработов;Соник в кино;Смешарики. Дежавю;Щенячий патруль: Мегащенки;Железяки;Рэтчет и Кланк: Галактические рейнджеры;Думай как собака;Космический джем: Новое поколение;Диномама;Соник 2 в кино;СуперБобровы;Мой любимый динозавр;Питомец Юрского периода;Белая птица. Новое чудо;Отцы и деды;Папа;Энканто"
Маша и медведь: Новые истории;Семейный;Комедия;Истории с животными;Новинки (2020–2025);6.738;1045559;;0;0;;;;;;;;;;"Винни Пух и день забот;Крошка Енот;Дружок;Луговые собачки;Чебурашка идет в школу;Возвращение кота;Чучело-Мяучело;Терем-теремок;Рождество кота Боба;День курка;Муравьишка-хвастунишка;Путешествие с домашними животными;Лиса Патрикеевна;Маша и медведь. Запутанные истории;Снупи и мелочь пузатая в кино;Жил-был кот;Суперпитомцы;Королева Шантеклера;Чебурашка;Кот под прикрытием"
Шрэк 2;Семейный;Фэнтези;Семейные комедии;Современное кино (2000–2020);7.962;5273;Shrek 2;7.4;7.7;;;;;;;;;;"Шрэк;Монстры на каникулах;Зачарованная;Гринч;Моя ужасная няня;Странная жизнь Тимоти Грина;Шрэк навсегда;Гринч — похититель Рождества;Шрэк Третий;Санта Клаус 2;Санта Клаус 3;Рождественская история Микки;Элементарно;Жили-были старик со старухой;Иван Царевич и Серый Волк 4;Чаклун и Румба;Жил-был пес;Тайна Коко;Клаус;Как приручить дракона"
Рапунцель: Счастлива навсегда;Семейный;Фэнтези;Детские приключения;Современное кино (2000–2020);7.908;648419;Tangled Ever After;7.5;0;;;;;;;;;;"Клаус;Песнь моря;В стране невыученных уроков;Мэри Поппинс, до свидания;Рыбка Поньо на утесе;Возвращение домовенка;Щелкунчик;Маленький принц;Ариэтти из страны лилипутов;Рапунцель: Запутанная История;Капризная принцесса;Хранители снов;Холодное сердце;Мост в Терабитию;Алеша Попович и Тугарин Змей;Добрыня Никитич и Змей Горыныч;Книга жизни;Феи: Легенда о чудовище;Кристофер Робин;Принцесса на горошине"
Выше радуги;Семейный;Приключения;Детские приключения;Классика (до 2000 года);7.887;85175;;7.1;0;;;;;;;;;;"Мулан;Ребята с улицы;Земля до начала времен;Расмус-бродяга;Неуловимый Фунтик;Паровозик из Ромашкова;Три толстяка;Оливер!;Чук и Гек;Спасатели;Покахонтас;Катерок;Волшебный голос Джельсомино;Тимур и его команда;Пеппи Длинныйчулок;Бедная богатая девочка;Ключ времени;История игрушек 2;Джордж из джунглей;Вверх"
Мэри Поппинс;Семейный;Фэнтези;Детские приключения;Классика (до 2000 года);7.604;8156;Mary Poppins;7.8;8.4;;;;;;;;;;"Праздник новогодней елки;Мой сосед Тоторо;Вилли Вонка и шоколадная фабрика;Красавица и чудовище;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Русалочка;Сказка о рыбаке и рыбке;Двенадцать месяцев;Белоснежка и семь гномов;Снежная королева;Конек-Горбунок;Анастасия;Сказка о царе Салтане;Петя и Красная Шапочка;Сказка о мертвой царевне и семи богатырях;Золушка;Вилли Вонка и шоколадная фабрика"
Васильки для Василисы;Семейный;Фэнтези;Детские приключения;Новинки (2020–2025);6.469;685252;;4.8;0;;;;;;;;;;"Летучий корабль;Приключения домовенка;Дед Мороз и Серый волк;Когда я стану великаном;Бука. Мое любимое чудище;Райя и последний дракон;Дед Мороз и лето;Лука;В некотором царстве…;Дикие лебеди;Ореховый прутик;Вперёд;Три богатыря и Конь на троне;Вперед;Иван Царевич и Серый Волк 5;Голос монстра;Необыкновенная история на Рождество;Баранкин, будь человеком!;Мечты сбываются!;Братья Супер Марио в кино"
Маленький принц;Семейный;Фэнтези;Детские приключения;Современное кино (2000–2020);8.095;572553;Le petit prince;7.6;7.3;;;;;;;;;;"Клаус;Песнь моря;В стране невыученных уроков;Мэри Поппинс, до свидания;Рыбка Поньо на утесе;Возвращение домовенка;Щелкунчик;Ариэтти из страны лилипутов;Рапунцель: Запутанная История;Рапунцель: Счастлива навсегда;Капризная принцесса;Хранители снов;Холодное сердце;Мост в Терабитию;Алеша Попович и Тугарин Змей;Добрыня Никитич и Змей Горыныч;Книга жизни;Феи: Легенда о чудовище;Кристофер Робин;Принцесса на горошине"
Чертенок с пушистым хвостом;Семейный;Фэнтези;Детские приключения;Классика (до 2000 года);7.751;259328;;6.8;0;;;;;;;;;;"Праздник новогодней елки;Мой сосед Тоторо;Вилли Вонка и шоколадная фабрика;Красавица и чудовище;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Русалочка;Сказка о рыбаке и рыбке;Двенадцать месяцев;Белоснежка и семь гномов;Снежная королева;Конек-Горбунок;Анастасия;Сказка о царе Салтане;Петя и Красная Шапочка;Мэри Поппинс;Сказка о мертвой царевне и семи богатырях;Золушка"
Папа-мама Гусь;Семейный;Комедия;Истории с животными;Классика (до 2000 года);6.578;928533;Duck Duck Goose;5.8;0;;;;;;;;;;"Зима в Простоквашино;Каникулы в Простоквашино;Трое из Простоквашино;Путешествие муравья;Бобик в гостях у Барбоса;Крокодил Гена;Большой Ух;Кошкин дом;Песенка мышонка;Барбос в гостях у Бобика;Айболит-66;Бэйб: Четвероногий малыш;Муравей Антц;Бетховен;Отставной козы барабанщик;Зевс и Роксана;Бэйб: Поросенок в городе;Приключения мышонка;Бетховен 2;Бетховен: Большой бросок"
Праздник новогодней елки;Семейный;Фэнтези;Детские приключения;Классика (до 2000 года);8.694;1044011;;0;0;;;;;;;;;;"Мой сосед Тоторо;Вилли Вонка и шоколадная фабрика;Красавица и чудовище;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Русалочка;Сказка о рыбаке и рыбке;Двенадцать месяцев;Белоснежка и семь гномов;Снежная королева;Конек-Горбунок;Анастасия;Сказка о царе Салтане;Петя и Красная Шапочка;Мэри Поппинс;Сказка о мертвой царевне и семи богатырях;Золушка;Вилли Вонка и шоколадная фабрика"
Большой Ух;Семейный;Комедия;Истории с животными;Классика (до 2000 года);8.126;430455;;7.3;0;;;;;;;;;;"Зима в Простоквашино;Каникулы в Простоквашино;Трое из Простоквашино;Путешествие муравья;Бобик в гостях у Барбоса;Крокодил Гена;Кошкин дом;Песенка мышонка;Барбос в гостях у Бобика;Айболит-66;Бэйб: Четвероногий малыш;Муравей Антц;Бетховен;Отставной козы барабанщик;Папа-мама Гусь;Зевс и Роксана;Бэйб: Поросенок в городе;Приключения мышонка;Бетховен 2;Бетховен: Большой бросок"
Гадкий я;Семейный;Комедия;Семейные комедии;Современное кино (2000–2020);7.798;432724;Despicable Me;7.6;6.7;;;;;;;;;;"Семейный портрет в интерьере;Тачки;Университет монстров;Семейка Аддамс;Лимонадный рот;Аисты;Рамона и Бизус;Шрэк: Хэллоуин;Семейка монстров;Классный мюзикл;Лига монстров;Семейный уик-энд;Папина дочка;Паспорт в Париж;Гномео и Джульетта;Маша;Семейка вампиров;Camp Rock: Музыкальные каникулы;Малыш Кид;Ханна Монтана: Кино"
Дядюшка Ау;Семейный;Комедия;Детские приключения;Классика (до 2000 года);7.942;425016;;7.1;0;;;;;;;;;;"Винни Пух идет в гости;Малыш и Карлсон;По следам бременских музыкантов;История игрушек;Подкидыш;Шапокляк;Чиполлино;Приключения Винни Пуха;Храбрый портняжка;Винтик и Шпунтик – веселые мастера;Тараканище;Джек;Энни;Один дома 2: Затерянный в Нью-Йорке;Один дома 3;Карлсон вернулся;Головоломка;Маленький Николя;Малыши;Лего Фильм"
