0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20_похожих
Шафер напрокат;Комедия;Мелодрама;Романтическая;Новинки (2020–2025);6.801;464281;The Wedding Ringer;6.6;4.5;;;;;;;;;;"100 вещей и ничего лишнего;27 свадеб;Притворись моим парнем;Близкие друзья;Падал прошлогодний снег;Бумажный роман;Непохищенная невеста;Собака на сене;Сука-любовь;Непохищенная невеста 2;Все в жизни бывает;10 шагов к успеху;Пропало лето;Приходи на меня посмотреть;О, счастливчик;Эту пару создал Бог;Рок-волна;Женитьба;На плечо!;Инструкции не прилагаются"
Львиная доля;Комедия;Криминал;Чёрная комедия;Современное кино (2000–2020);7.15;41304;;6;0;;;;;;;;;;"99 франков;День получки;Залечь на дно в Брюгге;Однажды... в Голливуде;Неадекватные люди;Чикаго;Плохой Санта;Звуки шума;Ссудная лавка;Жмурки;Семь психопатов;Девять ярдов;Мы — Миллеры;Человек из ресторана;Комедия строгого режима;Убойный футбол;Это случилось в милиции;Парни со стволами;Четыре льва;Бешеные деньги"
Король Стейтен-Айленда;Комедия;Драма;Чёрная комедия;Новинки (2020–2025);7.158;1236644;The King of Staten Island;7.1;6.9;;;;;;;;;;"Премия;Странные взрослые;Еще по одной;Почти смешная история;Банши Инишерина;Ужин с придурком;Поп;Песни пьющих;Треугольник печали;Лучшие дни впереди;Конченая;Бомжиха;Коматозники;Репортаж со свадьбы;Бомжиха 2;Фото на память;Непосредственно Каха;Однажды... Тарантино;Гараж;Мэри и Макс"
Здесь курят;Комедия;Драма;Чёрная комедия;Современное кино (2000–2020);7.302;87477;Thank You for Smoking;7.5;7.3;;;;;;;;;;"Однажды... Тарантино;Мэри и Макс;Мэри и Макс;Мэри и Макс;Мэри и Макс;Мэри и Макс;Вторая жизнь Уве;Мэри и Макс;Мэри и Макс;Мэри и Макс;Мэри и Макс;Мэри и Макс;Мэри и Макс;Мэри и Макс;Мэри и Макс;Мэри и Макс;Мэри и Макс;Мэри и Макс;Мэри и Макс;Мэри и Макс"
Летучая мышь;Комедия;Мелодрама;Романтическая;Классика (до 2000 года);8.339;81428;;7.6;0;;;;;;;;;;"200 сигарет;Огни большого города;Ханума;10 причин моей ненависти;Служебный роман;Квартира;Девчата;Мимино;За двумя зайцами;Любовь и голуби;Покровские ворота;Укрощение строптивого;Это случилось однажды ночью;Чудак из пятого «Б»;Дело было в Пенькове;Курьер;Мне двадцать лет;Магазинчик за углом;Я шагаю по Москве;Осенний марафон"
Большой Лебовски;Комедия;Криминал;Чёрная комедия;Классика (до 2000 года);7.812;555;The Big Lebowski;8.1;7.4;;;;;;;;;;"Бумажная луна;Ревизор;Король комедии;Отпетые мошенники;Не болит голова у дятла;Рыбка по имени Ванда;Безжалостные люди;Пули над Бродвеем;Это очень забавная история;Четыре комнаты;Поменяться местами;Совсем пропащий;Анализируй это;Достать коротышку;Умереть молодым;Рискованный бизнес;Наемные убийцы;Афера доктора Нока;Прохиндиада или бег на месте;Очень дикие штучки"
Уж кто бы говорил 2;Комедия;Семейный;Семейная;Классика (до 2000 года);6.767;9516;Look Who's Talking Too;4.7;3.5;;;;;;;;;;"Волк и теленок;Старший сын;Ивашка из Дворца пионеров;Один дома;Печки-лавочки;Зеленый фургон;Родня;Человек-оркестр;По секрету всему свету;Их собственная лига;Балбесы;Миссис Даутфайр;Чертёнок №13;Бобро поржаловать!;Рождественские каникулы;По главной улице с оркестром;Каждое воскресенье;Жандарм на отдыхе;Год Собаки;Клетка для пташек"
Антон тут рядом;Комедия;Драма;Абсурд/Сюр;Новинки (2020–2025);7.746;688654;;7.6;0;;;;;;;;;;"Кушать подано!;Неуместный человек;Прощальные гастроли;Петровы в гриппе;За сигаретами;Лекарство от здоровья;1+1;Новые времена;Амаркорд;Евгений Гришковец: Прощание с бумагой;Из жизни Федора Кузькина;Ночь на Земле;Скромное обаяние буржуазии;Академия Рашмор;Розенкранц и Гильденштерн мертвы;Репетиция оркестра;Милая Фрэнсис;Душевная кухня;Рассказы;Восьмой класс"
Деловая женщина;Комедия;Мелодрама;Романтическая;Классика (до 2000 года);7.242;2533;Working Girl;6.8;7;;;;;;;;;;"200 сигарет;Огни большого города;Ханума;10 причин моей ненависти;Служебный роман;Квартира;Девчата;Мимино;За двумя зайцами;Любовь и голуби;Покровские ворота;Укрощение строптивого;Это случилось однажды ночью;Летучая мышь;Чудак из пятого «Б»;Дело было в Пенькове;Курьер;Мне двадцать лет;Магазинчик за углом;Я шагаю по Москве"
Клуб Бунтарей;Комедия;Семейный;Семейная;Новинки (2020–2025);6.098;741308;The Riot Club;6;5.6;;;;;;;;;;"Хоккейные папы;Счастье;Мужики!;Мама Рома;Шумный день;Отпуск в сентябре;Mister Пронька;Про Сидорова Вову;Сердца четырех;Я купил папу;Маменькины сынки;Шапито-шоу: Уважение и сотрудничество;Вершки и корешки;Мой папа не подарок;Мой младший брат;Добро пожаловать в семью;Манюня в кино;Взрослые дети;Родные;Папаши"
После заката;Комедия;Криминал;Романтическая;Современное кино (2000–2020);6.898;61265;After the Sunset;6.2;4.5;;;;;;;;;;"Фокус-покус;Мексиканец;Как украсть миллион;99 франков;День получки;Братан Мунна: Продавец счастья;Залечь на дно в Брюгге;Типа крутые легавые;Однажды... в Голливуде;Неадекватные люди;Чикаго;Плохой Санта;Звуки шума;Ссудная лавка;Жмурки;Нечего терять;Семь психопатов;Девять ярдов;Мы — Миллеры;Это мы не проходили"
8 женщин;Комедия;Детектив;Чёрная комедия;Современное кино (2000–2020);7.616;580;8 femmes;7;7.1;;;;;;;;;;"Маленькое одолжение;Я, снова я и Ирэн;Простая просьба;Сумасшедшая помощь;Гиппопотам;Добряки;Чистое искусство;Типа крутой охранник;Дела давно минувших дней;А поутру они проснулись...;Глухарь. «Снова Новый!»;День радио;Проклятие нефритового скорпиона;Сенсация;Мисс Конгениальность;Мисс Переполох;Белые цыпочки;Она его обожает;Малышка с характером;Розовая пантера 2"
Семейка Тененбаум;Комедия;Семейный;Чёрная комедия;Современное кино (2000–2020);7.396;809;The Royal Tenenbaums;7.6;7.5;;;;;;;;;;"Имя;Святой Винсент;Смерть на похоронах;Отдать концы;Дневник директора школы;Третья Мещанская;Ценности семейки Аддамс;Старые шишки;Класс коррекции;Год теленка;Рождество с неудачниками;Престо;Винсент;Босс;Инглиш-винглиш;Не время для орехов;Губка Боб — квадратные штаны;Как прогулять школу с пользой;Маленькая мисс Счастье;Усатый нянь"
Зависнуть в Палм-Спрингс;Комедия;Фантастика;Абсурд/Сюр;Новинки (2020–2025);7.306;1245524;Palm Springs;7.4;8;;;;;;;;;;"Жизнь задом наперед;Бабуся;Погнали!;Со мною вот что происходит;Возвращение с Олимпа;Небывальщина;Раз на раз не приходится;Поезд вне расписания;Карп отмороженный;Умные вещи;Любовь не по размеру;Меркурий в опасности;Зависть богов;Не в себе;Однажды утром;Чужие на районе;НЛО;Петрович;Небесная команда;Животное"
Короче говоря;Комедия;Мелодрама;Абсурд/Сюр;Новинки (2020–2025);7.32;1302363;Long Story Short;6.6;5.9;;;;;;;;;;"Женщина не в себе;Завтрак на траве;Первая попытка;Кордебалет;Странные мужчины Семеновой Екатерины;Погоня за красотой;Невезучая;Заноза;Труффальдино из Бергамо;Этот смутный объект желания;Воспитание крошки;Двадцатый век;Паспорт;Ошибка дядюшки Ау;Субмарина;Вылет задерживается;Всегда говори «Да»;Тридцать три;Зита и Гита;Лунный папа"
Законный брак;Комедия;Мелодрама;Романтическая;Новинки (2020–2025);7.738;45219;;7.1;0;;;;;;;;;;"100 вещей и ничего лишнего;27 свадеб;Притворись моим парнем;Близкие друзья;Падал прошлогодний снег;Бумажный роман;Непохищенная невеста;Собака на сене;Сука-любовь;Непохищенная невеста 2;Все в жизни бывает;10 шагов к успеху;Пропало лето;Приходи на меня посмотреть;О, счастливчик;Эту пару создал Бог;Рок-волна;Женитьба;На плечо!;Инструкции не прилагаются"
Пропавшая грамота;Комедия;Фэнтези;Абсурд/Сюр;Новинки (2020–2025);7.298;43305;;7.1;0;;;;;;;;;;"Если все;Невезучие;Охота на единорога;Охотники за привидениями: Наследники;30 безумных желаний;Черт с портфелем;Снегурочка против всех;Плохое поведение;Джинна вызывали?;Снова 16;Тот самый Мюнхгаузен;Южный Парк: Воображляндия;Монти Пайтон и священный Грааль;Вечера на хуторе близ Диканьки;Фантазии Фарятьева;Похождения императора;Смысл жизни по Монти Пайтону;Аризонская мечта;Маска;Чародеи"
Ангел-А;Комедия;Фэнтези;Романтическая;Современное кино (2000–2020);7.793;160929;Angel-A;7;0;;;;;;;;;;"Из 13 в 30;Полночь в Париже;Руби Спаркс;Пенелопа;Сильная слабая женщина;Призраки бывших подружек;Формула любви;Небеса подождут;Мой любимый призрак;К черту на рога;Между ангелом и бесом;Всплеск;Суженый-ряженый;Странные чары;Большой всплеск;Советы с того света;Парикмахерша и чудовище;Русалка на суше;Папе снова 17;16 желаний"
Футурама: Игра Бендера;Комедия;Фэнтези;Пародия/Мемы;Современное кино (2000–2020);7.388;376447;Futurama: Bender's Game;7.2;0;;;;;;;;;;"Страна ОЗ;Ронал-варвар;Невероятный Бёрт Уандерстоун;Очень эпическое кино;Охотники за привидениями;Василиса Микулишна;Принцесса-невеста;Шахматная горячка;Повелитель страниц;Белоснежка: Месть гномов;Сказ про Федота-стрельца;Из 13 в 30;Папе снова 17;16 желаний;Снова 16;Южный Парк: Воображляндия;Фантазии Фарятьева;Похождения императора;Полночь в Париже;Ангел-А"
Спящий;Комедия;Фантастика;Абсурд/Сюр;Классика (до 2000 года);6.873;4863;Sleeper;7.1;8.1;;;;;;;;;;"Иван Васильевич меняет профессию;День сурка;Кин-дза-дза!;Плезантвиль;Пурпурная роза Каира;Быть Джоном Малковичем;Совершенно серьезно;Мы из джаза;Ты есть...;По половому признаку;Шесть превращений Яна Пищика;Сексмиссия;Окно в Париж;Короткое замыкание;Суп из капусты;Жандарм и инопланетяне;Внутреннее пространство;Невероятные приключения Билла и Теда;Ох уж эта наука!;Рассеянный"
Подельники;Комедия;Криминал;Чёрная комедия;Новинки (2020–2025);6.763;4324950;;0;0;;;;;;;;;;"Здравозахоронение;Однажды в пустыне;С собой не унесешь;Рысь возвращается;Круэлла;Проданный смех;Дурацкое дело нехитрое;Впритык;Друг на продажу;Кококо;Крестная мама;Трын-трава;Деньги на двоих;Багровая мята;Хороший мальчик;Братья Ч;Отчаянные дольщики;Кошелек или жизнь;Красавчик 2;Попали!"
Смерть на похоронах;Комедия;Семейный;Чёрная комедия;Современное кино (2000–2020);5.98;450725;Death at a Funeral;5.7;5;;;;;;;;;;"Семейка Тененбаум;Имя;Святой Винсент;Отдать концы;Дневник директора школы;Третья Мещанская;Ценности семейки Аддамс;Старые шишки;Класс коррекции;Год теленка;Рождество с неудачниками;Престо;Винсент;Босс;Инглиш-винглиш;Не время для орехов;Губка Боб — квадратные штаны;Как прогулять школу с пользой;Маленькая мисс Счастье;Усатый нянь"
Приплыли!;Комедия;Приключения;Абсурд/Сюр;Новинки (2020–2025);4.903;4686011;;0;0;;;;;;;;;;"О птичках;Верные друзья;Игра Джери;Начальник Чукотки;Остров ошибок;Просто так;Увольнение на берег;Бакенбарды;Недетское кино;Все путем;Карьера Димы Горина;Все путем!;Поехавшая;Хвосты;Фарт;Плакать нельзя;Неудачники;Табачный капитан;Большие деньги;Коля – Перекати поле"
Золотая мина;Комедия;Приключения;Абсурд/Сюр;Классика (до 2000 года);7.978;45379;;7;0;;;;;;;;;;"Операция «Ы» и другие приключения Шурика;12 стульев;Золотая лихорадка;Паровоз Генерал;Максим Перепелица;Белое солнце пустыни;Добровольцы;Невероятные приключения итальянцев в России;Особенности национальной охоты;Полосатый рейс;Страх и ненависть в Лас-Вегасе;Приключения раввина Якова;Проект А;Зимний вечер в Гаграх;Соломенная шляпка;Дон Кихот;Спортлото-82;Особенности национальной рыбалки;Тупой и еще тупее;Рафферти"
Уж кто бы говорил;Комедия;Семейный;Семейная;Классика (до 2000 года);7.329;8135;Look Who's Talking;5.9;5.5;;;;;;;;;;"Волк и теленок;Старший сын;Ивашка из Дворца пионеров;Один дома;Печки-лавочки;Зеленый фургон;Родня;Человек-оркестр;По секрету всему свету;Их собственная лига;Балбесы;Миссис Даутфайр;Чертёнок №13;Бобро поржаловать!;Рождественские каникулы;По главной улице с оркестром;Каждое воскресенье;Жандарм на отдыхе;Год Собаки;Клетка для пташек"
Пол: Секретный материальчик;Комедия;Фантастика;Пародия/Мемы;Современное кино (2000–2020);7.239;427855;Paul;6.9;6.3;;;;;;;;;;"ПиКей;Симона;Ом Шанти Ом;Мегамозг;Конец света 2013: Апокалипсис по-голливудски;Железное небо;Пиксели;Моя супер-бывшая;Супергеройское кино;Очень голодные игры;Самый лучший фильм 3-ДЭ;Город Кошек;Шоу ужасов Рокки Хоррора;В поисках галактики;Космические яйца;Марс атакует!;Аэроплан 2: Продолжение;Пришельцы 3: Взятие Бастилии;Спасти Пушкина;Секс и 101 смерть"
Самолет летит в Россию;Комедия;Приключения;Абсурд/Сюр;Новинки (2020–2025);7.614;325790;;6.3;0;;;;;;;;;;"О птичках;Верные друзья;Игра Джери;Начальник Чукотки;Остров ошибок;Просто так;Увольнение на берег;Бакенбарды;Недетское кино;Все путем;Карьера Димы Горина;Все путем!;Поехавшая;Хвосты;Фарт;Плакать нельзя;Неудачники;Табачный капитан;Большие деньги;Коля – Перекати поле"
Стильная штучка;Комедия;Мелодрама;Романтическая;Классика (до 2000 года);6.932;4584;Sweet Home Alabama;6.2;5.2;;;;;;;;;;"200 сигарет;Огни большого города;Ханума;10 причин моей ненависти;Служебный роман;Квартира;Девчата;Мимино;За двумя зайцами;Любовь и голуби;Покровские ворота;Укрощение строптивого;Это случилось однажды ночью;Летучая мышь;Чудак из пятого «Б»;Дело было в Пенькове;Курьер;Мне двадцать лет;Магазинчик за углом;Я шагаю по Москве"
Ниндзя из Беверли Хиллз;Комедия;Боевик (Экшен);Пародия/Мемы;Классика (до 2000 года);6.346;5475;Beverly Hills Ninja;5.6;3.9;;;;;;;;;;"Горячие головы 2;Горячие головы;Последний киногерой;Остин Пауэрс: Человек-загадка международного масштаба;Великолепный;Заряженное оружие 1;Агент 117;Мачо и ботан 2;Мачо и ботан;Кунг Фьюри;Разборки в стиле Кунг-Фу;Острый перец;Спасатель;SuperПерцы;Лего. Фильм: Бэтмен;Дублеры;Кунг-фу жеребец;Шпион;Шпион;Невыносимая тяжесть огромного таланта"
По половому признаку;Комедия;Фантастика;Абсурд/Сюр;Классика (до 2000 года);7.781;1073213;On the Basis of Sex;7.1;6.4;;;;;;;;;;"Иван Васильевич меняет профессию;День сурка;Кин-дза-дза!;Плезантвиль;Пурпурная роза Каира;Быть Джоном Малковичем;Совершенно серьезно;Мы из джаза;Ты есть...;Шесть превращений Яна Пищика;Сексмиссия;Окно в Париж;Короткое замыкание;Суп из капусты;Жандарм и инопланетяне;Внутреннее пространство;Спящий;Невероятные приключения Билла и Теда;Ох уж эта наука!;Рассеянный"
Разные колеса;Комедия;Боевик (Экшен);Абсурд/Сюр;Современное кино (2000–2020);8.121;461888;;6.9;0;;;;;;;;;;"Тачка №19;Разборки в стиле Кунг-фу;Класс убийц;Патруль;Большие гонки;Скотт Пилигрим против всех;Васаби;Шанхайский полдень;Лунная походка;Удар! Еще удар!;Вышибалы;Братья из Гримсби;Национальная безопасность;Все самое лучшее;Плохая компания;Выкрутасы;Не шутите с Zоханом!;Соседи. На тропе войны;Придурки из Хаззарда;Плохая соседка"
Елки 8;Комедия;Семейный;Семейная;Новинки (2020–2025);3.411;4533354;;3;0;;;;;;;;;;"Хоккейные папы;Счастье;Мужики!;Мама Рома;Шумный день;Отпуск в сентябре;Mister Пронька;Про Сидорова Вову;Сердца четырех;Я купил папу;Маменькины сынки;Шапито-шоу: Уважение и сотрудничество;Вершки и корешки;Мой папа не подарок;Мой младший брат;Добро пожаловать в семью;Манюня в кино;Взрослые дети;Родные;Папаши"
Лего. Фильм: Бэтмен;Комедия;Боевик (Экшен);Пародия/Мемы;Современное кино (2000–2020);7.133;843480;The Lego Batman Movie;7.3;7.5;;;;;;;;;;"Агент 117;Мачо и ботан 2;Мачо и ботан;Кунг Фьюри;Разборки в стиле Кунг-Фу;Острый перец;Спасатель;Кунг-фу жеребец;Шпион;Шпион;Агент Джонни Инглиш;Старски и Хатч;Агент Джонни Инглиш: Перезагрузка;Секретный агент;Интервью;Агент Джонни Инглиш 3.0;Остин Пауэрс: Голдмембер;Калифорнийский дорожный патруль;Неправильные копы;Спасатели Малибу"
Шнайдер против Бакса;Комедия;Криминал;Чёрная комедия;Современное кино (2000–2020);6.005;819549;Schneider vs. Bax;6.6;6.1;;;;;;;;;;"99 франков;День получки;Залечь на дно в Брюгге;Однажды... в Голливуде;Неадекватные люди;Чикаго;Плохой Санта;Звуки шума;Ссудная лавка;Жмурки;Семь психопатов;Девять ярдов;Мы — Миллеры;Человек из ресторана;Комедия строгого режима;Убойный футбол;Это случилось в милиции;Парни со стволами;Четыре льва;Бешеные деньги"
Назначаешься внучкой;Комедия;Семейный;Семейная;Новинки (2020–2025);7.052;419607;;6.7;0;;;;;;;;;;"Хоккейные папы;Счастье;Мужики!;Мама Рома;Шумный день;Отпуск в сентябре;Mister Пронька;Про Сидорова Вову;Сердца четырех;Я купил папу;Маменькины сынки;Шапито-шоу: Уважение и сотрудничество;Вершки и корешки;Мой папа не подарок;Мой младший брат;Добро пожаловать в семью;Манюня в кино;Взрослые дети;Родные;Папаши"
Невыносимая жестокость;Комедия;Мелодрама;Чёрная комедия;Современное кино (2000–2020);6.769;2886;Intolerable Cruelty;6.3;6.7;;;;;;;;;;"Муви 43;Учитель на замену;Жизнь как чудо;Идеальные незнакомцы;Мой парень — псих!;Маленькая смерть;Возвращение героя;Отчаянная домохозяйка;Идеальный незнакомец;Любовь живет три года;Мой самый страшный кошмар;Очень плохая училка;Я очень возбужден;Отдам жену в хорошие руки;Развод по-итальянски;Гарольд и Мод;Женщины на грани нервного срыва;Война супругов Роуз;Чокнутые;Привычка жениться"
Крякнутые каникулы;Комедия;Семейный;Семейная;Новинки (2020–2025);5.441;742300;;4.3;0;;;;;;;;;;"Хоккейные папы;Счастье;Мужики!;Мама Рома;Шумный день;Отпуск в сентябре;Mister Пронька;Про Сидорова Вову;Сердца четырех;Я купил папу;Маменькины сынки;Шапито-шоу: Уважение и сотрудничество;Вершки и корешки;Мой папа не подарок;Мой младший брат;Добро пожаловать в семью;Манюня в кино;Взрослые дети;Родные;Папаши"
Невыносимая тяжесть огромного таланта;Комедия;Боевик (Экшен);Пародия/Мемы;Новинки (2020–2025);7.072;1345617;The Unbearable Weight of Massive Talent;7;7.3;;;;;;;;;;"SuperПерцы;Дублеры;Дублер;Спартак и Калашников;Полтора шпиона;Ультраамериканцы;Скандинавский форсаж;Блокбастер;Агент 117;Мачо и ботан 2;Мачо и ботан;Кунг Фьюри;Разборки в стиле Кунг-Фу;Острый перец;Спасатель;Лего. Фильм: Бэтмен;Горячие головы 2;Кунг-фу жеребец;Горячие головы;Шпион"
Полосатый рейс;Комедия;Приключения;Абсурд/Сюр;Классика (до 2000 года);8.077;43104;;7.3;0;;;;;;;;;;"Операция «Ы» и другие приключения Шурика;12 стульев;Золотая лихорадка;Паровоз Генерал;Максим Перепелица;Белое солнце пустыни;Добровольцы;Невероятные приключения итальянцев в России;Особенности национальной охоты;Страх и ненависть в Лас-Вегасе;Приключения раввина Якова;Проект А;Зимний вечер в Гаграх;Золотая мина;Соломенная шляпка;Дон Кихот;Спортлото-82;Особенности национальной рыбалки;Тупой и еще тупее;Рафферти"
Случайный муж;Комедия;Мелодрама;Романтическая;Новинки (2020–2025);6.594;271904;The Accidental Husband;5.6;3.1;;;;;;;;;;"100 вещей и ничего лишнего;27 свадеб;Притворись моим парнем;Близкие друзья;Падал прошлогодний снег;Бумажный роман;Непохищенная невеста;Собака на сене;Сука-любовь;Непохищенная невеста 2;Все в жизни бывает;10 шагов к успеху;Пропало лето;Приходи на меня посмотреть;О, счастливчик;Эту пару создал Бог;Рок-волна;Женитьба;На плечо!;Инструкции не прилагаются"
Огни большой деревни;Комедия;Мелодрама;Романтическая;Классика (до 2000 года);4.829;929650;;5;0;;;;;;;;;;"200 сигарет;Огни большого города;Ханума;10 причин моей ненависти;Служебный роман;Квартира;Девчата;Мимино;За двумя зайцами;Любовь и голуби;Покровские ворота;Укрощение строптивого;Это случилось однажды ночью;Летучая мышь;Чудак из пятого «Б»;Дело было в Пенькове;Курьер;Мне двадцать лет;Магазинчик за углом;Я шагаю по Москве"
Лорд Дракон;Комедия;Боевик (Экшен);Абсурд/Сюр;Классика (до 2000 года);7.098;24719;Lung siu yeh;6.3;5.3;;;;;;;;;;"Братья Блюз;Такси;Смоки и Бандит;Счастливчик Гилмор;Близнецы;Пиф-паф;Гудзонский ястреб;Али, рули!;Мама не горюй;Вооружен и очень опасен;Стой! Или моя мама будет стрелять;Полицейская академия 3: Переподготовка;Полицейская академия 7: Миссия в Москве;Тачка №19;Разборки в стиле Кунг-фу;Класс убийц;Патруль;Большие гонки;Крылышко или ножка;Разные колеса"
Это было в разведке;Комедия;Военный;Абсурд/Сюр;Классика (до 2000 года);8.353;42015;;6.5;0;;;;;;;;;;"Служили два товарища;Свадьба в Малиновке;Увольнение в город;Третья ракета;Семь невест ефрейтора Збруева;Грачи;Человек эпохи Возрождения;Ожидание полковника Шалыгина;День командира дивизии;Сержант Билко;Генерал;ДМБ;Большой солдат;Годен к нестроевой;Армия «Трясогузки» снова в бою;Танки;Дружба особого назначения;Великий диктатор;Андеграунд;Эскадрон гусар летучих"
Девушка с характером;Комедия;Мелодрама;Романтическая;Современное кино (2000–2020);7.084;44183;;6.9;0;;;;;;;;;;"40 дней и 40 ночей;500 дней лета;50 первых поцелуев;Сорокалетний девственник;Любовь по-взрослому;Практическое руководство по использованию мужчин;Амели;Барфи!;Как отделаться от парня за 10 дней;Старомодная комедия;Реальная любовь;Коллеги;Десятидюймовый герой;Прекрасная эпоха;Впервые замужем;Разиня;Мой парень - псих;Эта дурацкая любовь;Правила виноделов;Горе-творец"
Секс по дружбе;Комедия;Мелодрама;Романтическая;Современное кино (2000–2020);7.129;505811;Friends with Benefits;6.5;6.2;;;;;;;;;;"40 дней и 40 ночей;500 дней лета;50 первых поцелуев;Сорокалетний девственник;Любовь по-взрослому;Практическое руководство по использованию мужчин;Амели;Барфи!;Как отделаться от парня за 10 дней;Старомодная комедия;Реальная любовь;Коллеги;Десятидюймовый герой;Прекрасная эпоха;Впервые замужем;Разиня;Мой парень - псих;Эта дурацкая любовь;Правила виноделов;Горе-творец"
Заезжий молодец;Комедия;Мелодрама;Абсурд/Сюр;Современное кино (2000–2020);6.394;843169;;0;0;;;;;;;;;;"Субмарина;Вылет задерживается;Всегда говори «Да»;Тридцать три;Клерки 2;Водитель для Веры;Чудаки;Управление гневом;Самая безумная свадьба;Розыгрыш;Чак и Ларри: Пожарная свадьба;Затаившись;Кухня. Последняя битва;Безумное кино для взрослых;В тесноте да не в обиде;Супер Майк XXL;Уловки Норбита;День дурака;Бабушка легкого поведения;Труффальдино из Бергамо"
Давай разведемся!;Комедия;Мелодрама;Романтическая;Современное кино (2000–2020);6.236;1192366;;5.5;0;;;;;;;;;;"40 дней и 40 ночей;500 дней лета;50 первых поцелуев;Сорокалетний девственник;Любовь по-взрослому;Практическое руководство по использованию мужчин;Амели;Барфи!;Как отделаться от парня за 10 дней;Старомодная комедия;Реальная любовь;Коллеги;Десятидюймовый герой;Прекрасная эпоха;Впервые замужем;Разиня;Мой парень - псих;Эта дурацкая любовь;Правила виноделов;Горе-творец"
Джуниор;Комедия;Фантастика;Абсурд/Сюр;Классика (до 2000 года);6.25;6301;Junior;4.7;5;;;;;;;;;;"Иван Васильевич меняет профессию;День сурка;Кин-дза-дза!;Плезантвиль;Пурпурная роза Каира;Быть Джоном Малковичем;Совершенно серьезно;Мы из джаза;Ты есть...;По половому признаку;Шесть превращений Яна Пищика;Сексмиссия;Окно в Париж;Короткое замыкание;Суп из капусты;Жандарм и инопланетяне;Внутреннее пространство;Спящий;Невероятные приключения Билла и Теда;Ох уж эта наука!"
Факап, или Хуже не бывает;Комедия;Мелодрама;Романтическая;Современное кино (2000–2020);6.705;777807;Nicht mein Tag;6.5;0;;;;;;;;;;"40 дней и 40 ночей;500 дней лета;50 первых поцелуев;Сорокалетний девственник;Любовь по-взрослому;Практическое руководство по использованию мужчин;Амели;Барфи!;Как отделаться от парня за 10 дней;Старомодная комедия;Реальная любовь;Коллеги;Десятидюймовый герой;Прекрасная эпоха;Впервые замужем;Разиня;Мой парень - псих;Эта дурацкая любовь;Правила виноделов;Горе-творец"
Смысл жизни по Монти Пайтону;Комедия;Фэнтези;Абсурд/Сюр;Классика (до 2000 года);7.714;6676;The Meaning of Life;7.5;7.3;;;;;;;;;;"Тот самый Мюнхгаузен;Монти Пайтон и священный Грааль;Вечера на хуторе близ Диканьки;Аризонская мечта;Маска;Чародеи;Волшебники;Большой переполох в маленьком Китае;Сказка о попе и работнике его Балде;Охотники за привидениями 2;Большой;Мистер Судьба;Похождения призрака;Волчонок;Золотой ребенок;Квартирка Джо;Райские кущи;Геркулес в Нью-Йорке;Снова 16;Южный Парк: Воображляндия"
Мистериум: Охотники на фазанов;Комедия;Детектив;Абсурд/Сюр;Новинки (2020–2025);6.945;794374;Fasandr?berne;7.1;6.5;;;;;;;;;;"Мы с Шерлоком Холмсом;Инспектор Гулл;Стряпуха;Высокий блондин в черном ботинке;Бадшах;Призрак замка Моррисвиль;Фантомас против Скотланд-Ярда;Эйс Вентура: Розыск домашних животных;Фантомас разбушевался;Ас из асов;Инспектор-разиня;Она его обожает;Розовая пантера;Розовая пантера 2;Инкогнито из Петербурга;Насмотревшись детективов;Глухарь. «Снова Новый!»;Жена Штирлица;Дизлайк;Самогонщики"
Пряники из картошки;Комедия;Семейный;Семейная;Новинки (2020–2025);6.389;630611;;0;0;;;;;;;;;;"Хоккейные папы;Счастье;Мужики!;Мама Рома;Шумный день;Отпуск в сентябре;Mister Пронька;Про Сидорова Вову;Сердца четырех;Я купил папу;Маменькины сынки;Шапито-шоу: Уважение и сотрудничество;Вершки и корешки;Мой папа не подарок;Мой младший брат;Добро пожаловать в семью;Манюня в кино;Взрослые дети;Родные;Папаши"
Родители легкого поведения;Комедия;Мелодрама;Романтическая;Новинки (2020–2025);5.171;933398;Drunk Parents;4;0;;;;;;;;;;"100 вещей и ничего лишнего;27 свадеб;Притворись моим парнем;Близкие друзья;Падал прошлогодний снег;Бумажный роман;Непохищенная невеста;Собака на сене;Сука-любовь;Непохищенная невеста 2;Все в жизни бывает;10 шагов к успеху;Пропало лето;Приходи на меня посмотреть;О, счастливчик;Эту пару создал Бог;Рок-волна;Женитьба;На плечо!;Инструкции не прилагаются"
Притворись моей женой;Комедия;Мелодрама;Романтическая;Новинки (2020–2025);7.271;490323;Just Go with It;6.4;3.9;;;;;;;;;;"100 вещей и ничего лишнего;27 свадеб;Притворись моим парнем;Близкие друзья;Падал прошлогодний снег;Бумажный роман;Непохищенная невеста;Собака на сене;Сука-любовь;Непохищенная невеста 2;Все в жизни бывает;10 шагов к успеху;Пропало лето;Приходи на меня посмотреть;О, счастливчик;Эту пару создал Бог;Рок-волна;Женитьба;На плечо!;Инструкции не прилагаются"
