0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20_похожих
Один шанс на двоих;Мелодрама;Комедия;Романтическая страсть;Новинки (2020–2025);6.999;66425;1 chance sur 2;5.8;0;;;;;;;;;;"Городской романс;Объяснение в любви;Любовь напрокат;Спеши любить;Сердце не камень;Не надо бояться любить;Любовь с привилегиями;Все песни только о любви;Любовь по правилам и без;Любовь на кончиках пальцев;Анонимные романтики;Превратности любви;Прости за любовь;Любовь между строк;Любовь с препятствиями;Любовь под прикрытием;Музыка нас связала;М+Ж (Я Люблю Тебя);Любовники;МЫ. Верим в любовь"
Девдас;Мелодрама;Драма;Трагический выбор;Современное кино (2000–2020);8.154;7945;Devdas;7.5;7.6;;;;;;;;;;"Пять сантиметров в секунду;До встречи с тобой;Сладкий ноябрь;Буду помнить;Как один;Ускользающая жизнь;Выбор;Ищу тебя;После тебя;Жизнь, или что-то вроде того;Жертва во имя любви;Безымянная звезда;Останься со мной;Любовь и предательство;На ярком солнце;Великолепие в траве;Дневник его жены;Цена измены;Ромео + Джульетта;Конец романа"
Тристан и Изольда;Мелодрама;Исторический;Романтическая страсть;Современное кино (2000–2020);7.297;61243;Tristan + Isolde;6.8;4.9;;;;;;;;;;"Казанова;Гордость и предубеждение;Артист;Слуга;Мулен Руж;Портрет девушки в огне;Ледяной цветок;Ярмарка тщеславия;Анна Каренина;Портрет в сумерках;Дневник горничной;Камасутра 3D;Зальцбург-100: Богема;Мадемуазель Живаго;Титаник;Разум и чувства;Опасные связи;Сирано Де Бержерак;Горбун Собора Парижской Богоматери;Сердце пармы"
Начать с нуля;Мелодрама;Комедия;Романтическая страсть;Современное кино (2000–2020);6.845;1302958;Cambio tutto!;6;0;;;;;;;;;;"С 5 до 7. Время любовников;Дарю тебе звезду;Секс в большом городе;Терминал;Большая любовь;Однажды в Ирландии;Намасте Лондон;А если это любовь?;С любовью, Саймон;Моя маленькая невеста;Застрял в любви;Любовь — болезнь;Только ты;Земля Эльзы;Любовная лихорадка;Любит / Не любит;Питер FM;Держи ритм;Если бы я тебя любил...;Шаг навстречу"
Личное;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);6.783;397666;Personal Effects;6.2;3.9;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты"
Мост Ватерлоо;Мелодрама;Военный;Трагический выбор;Классика (до 2000 года);8.038;16759;Waterloo Bridge;7.7;6.4;;;;;;;;;;"Касабланка;Алешкина любовь;Любовь земная;Офицер и джентльмен;Когда цветет сирень;Унесенные;Безымянная звезда;Ромео и Джульетта;На ярком солнце;Великолепие в траве;Манхэттенская мелодрама;Ромео + Джульетта;Конец романа;Вестсайдская история;Ася;Заза;Гранатовый браслет;История любви;Долгая помолвка;Французская сюита"
Успеть до полуночи;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);7.74;3921;Midnight Run;7.5;8;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
Калейдоскоп поцелуев 3;Мелодрама;Комедия;Романтическая страсть;Новинки (2020–2025);6.051;1396212;The Kissing Booth 3;4.8;0;;;;;;;;;;"Один шанс на двоих;Городской романс;Объяснение в любви;Любовь напрокат;Спеши любить;Сердце не камень;Не надо бояться любить;Любовь с привилегиями;Все песни только о любви;Любовь по правилам и без;Любовь на кончиках пальцев;Анонимные романтики;Превратности любви;Прости за любовь;Любовь между строк;Любовь с препятствиями;Любовь под прикрытием;Музыка нас связала;М+Ж (Я Люблю Тебя);Любовники"
Храм любви;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);7.686;208338;Pyar Ka Mandir;6;0;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты"
365 дней;Мелодрама;Триллер;Романтическая страсть;Новинки (2020–2025);5.069;1298149;365 dni;3.3;1.8;;;;;;;;;;"Соседка;Порочные игры;Порочная страсть;Бассейн;Измена;Калейдоскоп любви;Зальцбург-100: Богема;Один шанс на двоих;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Городской романс;Объяснение в любви;Любовь напрокат;Спеши любить;Я рядом с тобой!;Мой ангел-хранитель;Слепая любовь;Вкус солнечного света"
Любовницы;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);5.574;1100374;;4.7;0;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
Ее заветное желание;Мелодрама;Драма;Семейная драма;Новинки (2020–2025);7.141;161262;Nikita;7.5;0;;;;;;;;;;"Зимородок;Я буду рядом;Спасибо за любовь!;Старшая жена;Любовник моей жены;Соври мне правду;Простить за все;С любимыми не расставайтесь;У моря;Старый знакомый;Зимняя вишня 2;Зимняя вишня 3;Калейдоскоп любви;Не хочу забывать;Останься со мной;Любовь и предательство;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!"
Олеся;Мелодрама;Драма;Романтическая страсть;Классика (до 2000 года);7.207;42762;;6.6;0;;;;;;;;;;"9 1/2 недель;Москва слезам не верит;Вам и не снилось;Восход солнца;Перед рассветом;Пять вечеров;Приходите завтра;Весна на Заречной улице;Мосты округа Мэдисон;Шербурские зонтики;Мужчина и женщина;Грязные танцы;Забытая мелодия для флейты;Грозовой перевал;Здравствуй и прощай;Каждый вечер в одиннадцать;Короткие встречи;Сангам;Валентина;Какими мы были"
Слепая любовь;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);8.002;220205;Fanaa;7.1;0;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты;Опасные секреты"
До рассвета;Мелодрама;Драма;Романтическая страсть;Классика (до 2000 года);6.065;5254168;;0;0;;;;;;;;;;"9 1/2 недель;Москва слезам не верит;Вам и не снилось;Восход солнца;Перед рассветом;Пять вечеров;Приходите завтра;Весна на Заречной улице;Мосты округа Мэдисон;Шербурские зонтики;Мужчина и женщина;Грязные танцы;Забытая мелодия для флейты;Грозовой перевал;Здравствуй и прощай;Каждый вечер в одиннадцать;Короткие встречи;Сангам;Валентина;Какими мы были"
Любовь с ограничениями;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);6.51;893501;;5.8;0;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты"
Терминал;Мелодрама;Комедия;Романтическая страсть;Современное кино (2000–2020);8.123;6877;The Terminal;7.4;6.3;;;;;;;;;;"С 5 до 7. Время любовников;Дарю тебе звезду;Секс в большом городе;Большая любовь;Однажды в Ирландии;Намасте Лондон;А если это любовь?;С любовью, Саймон;Моя маленькая невеста;Застрял в любви;Любовь — болезнь;Только ты;Земля Эльзы;Любовная лихорадка;Любит / Не любит;Питер FM;Держи ритм;Если бы я тебя любил...;Шаг навстречу;Вики Кристина Барселона"
Моя кузина Рэйчел;Мелодрама;Исторический;Историческая любовь;Современное кино (2000–2020);5.883;934781;My Cousin Rachel;6;6.6;;;;;;;;;;"Пальмы в снегу;Королевский роман;Джейн Эйр;Суета сует;Еще одна из рода Болейн;Нортенгерское аббатство;Вдали от обезумевшей толпы;Ангел;Крепостная актриса;Версальский роман;Грязные танцы 2: Гаванские ночи;Шери;Тюльпанная лихорадка;Анна Каренина. История Вронского;Шелк;Милый друг;Звезда пленительного счастья;Стакан воды;La Boh?me;Сирано де Бержерак"
Измена;Мелодрама;Триллер;Романтическая страсть;Современное кино (2000–2020);6.177;642419;;6.2;0;;;;;;;;;;"365 дней;Бассейн;Соседка;Порочные игры;Порочная страсть;В плену обмана;С 5 до 7. Время любовников;Человек со звезды;Казанова;Вечное сияние чистого разума;Вечность;Вир и Зара;Гордость и предубеждение;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Артист;По зову сердца"
Солнце тоже звезда;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);6.217;1122131;The Sun Is Also a Star;5.9;0;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
Смешанные чувства;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);4.93;800882;;3.8;0;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты"
Вулкан страстей;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);6.397;687852;Eyjafjallaj?kull;5.6;0;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты"
В лесу мерцания светлячков;Мелодрама;Фэнтези;Романтическая страсть;Современное кино (2000–2020);0;4326245;In the Forest;3.8;0;;;;;;;;;;"Призрак оперы;Фокусник;Выживут только любовники;Русалка;Двойная жизнь Чарли Сан-Клауда;Кейт и Лео;Медвежий поцелуй;Красавица для чудовища;Принцесса специй;Сказ о Петре и Февронии;Всегда;Привидение;Мой ангел-хранитель;Принцесса Турандот;Алые паруса;Воображаемая любовь;Город ангелов;Поцелуй;Вечное возвращение;Полцарства за любовь"
Танец-вспышка;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);7.179;4083;Flashdance;6.2;4.8;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
Любовь без размера;Мелодрама;Комедия;Романтическая страсть;Новинки (2020–2025);5.421;1398964;;0;0;;;;;;;;;;"Один шанс на двоих;Городской романс;Объяснение в любви;Любовь напрокат;Спеши любить;Сердце не камень;Не надо бояться любить;Любовь с привилегиями;Все песни только о любви;Любовь по правилам и без;Любовь на кончиках пальцев;Анонимные романтики;Превратности любви;Прости за любовь;Любовь между строк;Любовь с препятствиями;Любовь под прикрытием;Музыка нас связала;М+Ж (Я Люблю Тебя);Любовники"
Пурпурные сердца;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);7.3;4633045;Purple Hearts;6.7;5.1;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты"
Уличные танцы 2;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);6.264;566270;StreetDance 2;5.6;4.4;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
До скорой встречи;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);5.184;1047478;See You Soon;5.4;0;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты"
Ларец Марии Медичи;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);7.109;45041;;6.6;0;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
Шаг вперед 3D;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);7.215;409185;Step Up 3D;6.2;5.1;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
Счастливчик;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);7.114;461784;The Lucky One;6.4;4.2;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
Одна любовь на миллион;Мелодрама;Комедия;Романтическая страсть;Новинки (2020–2025);6.071;271977;;5.8;0;;;;;;;;;;"Один шанс на двоих;Городской романс;Объяснение в любви;Любовь напрокат;Спеши любить;Сердце не камень;Не надо бояться любить;Любовь с привилегиями;Все песни только о любви;Любовь по правилам и без;Любовь на кончиках пальцев;Анонимные романтики;Превратности любви;Прости за любовь;Любовь между строк;Любовь с препятствиями;Любовь под прикрытием;Музыка нас связала;М+Ж (Я Люблю Тебя);Любовники"
Мелодия на два голоса;Мелодрама;Семейный;Семейная драма;Классика (до 2000 года);6.978;331893;;6;0;;;;;;;;;;"Когда мужчина любит женщину;Зимняя вишня;У нее будет ребенок;Новый парень моей мамы;Тропой бескорыстной любви;Мать и мачеха;Последняя песня;Каждое любящее сердце;Внутри моей памяти;Домик в сердце;Индийский наследник английской семьи;Маленькие женщины. Наши дни;Карусель;Храни тебя любовь моя;Золотое кольцо;Шепот сердца;Письмо трем женам;С любимыми не расставайтесь;Время счастья;Старый знакомый"
Дон Жуан де Марко;Мелодрама;Комедия;Романтическая страсть;Классика (до 2000 года);7.591;7142;Don Juan DeMarco;6.7;6.2;;;;;;;;;;"Вокзал для двоих;Три тополя на Плющихе;Моя прекрасная леди;Завтрак у Тиффани;Сильва;Красотка;Двое в пути;Дневная красавица;Бенни и Джун;Любовь вчера и сегодня;Покажи мне любовь;Вам письмо;Неспящие в Сиэтле;Пасхальный парад;Французский поцелуй;Одинокая женщина желает познакомиться;Романс о влюбленных;Сабрина;Американский президент;Объект моего восхищения"
Шаг вперед: Все или ничего;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);6.379;734276;Step Up All In;5.9;5.1;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
Суета сует;Мелодрама;Исторический;Историческая любовь;Современное кино (2000–2020);7.631;44041;;6.7;0;;;;;;;;;;"Пальмы в снегу;Королевский роман;Джейн Эйр;Еще одна из рода Болейн;Нортенгерское аббатство;Вдали от обезумевшей толпы;Ангел;Крепостная актриса;Версальский роман;Грязные танцы 2: Гаванские ночи;Шери;Тюльпанная лихорадка;Анна Каренина. История Вронского;Шелк;Моя кузина Рэйчел;Милый друг;Звезда пленительного счастья;Стакан воды;La Boh?me;Сирано де Бержерак"
Одна встреча;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);6.906;744515;Une rencontre;6.2;0;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты"
Этим летом;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);5.445;1074841;Summer '03;5.5;6.6;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты"
Любовь зла;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);7.121;5458881;;6.2;0;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты"
Небо измеряется милями;Мелодрама;Биографический;Романтическая страсть;Новинки (2020–2025);6.784;1245325;;5.6;0;;;;;;;;;;"Влюбленный Шекспир;Африка;Распутник;365 дней;Калейдоскоп любви;Зальцбург-100: Богема;Один шанс на двоих;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Городской романс;Объяснение в любви;Любовь напрокат;Спеши любить;Я рядом с тобой!;Мой ангел-хранитель;Слепая любовь;Вкус солнечного света;Сердце не камень"
Еще одна из рода Болейн;Мелодрама;Исторический;Историческая любовь;Современное кино (2000–2020);7.684;195435;The Other Boleyn Girl;6.7;5.3;;;;;;;;;;"Пальмы в снегу;Королевский роман;Джейн Эйр;Суета сует;Нортенгерское аббатство;Вдали от обезумевшей толпы;Ангел;Крепостная актриса;Версальский роман;Грязные танцы 2: Гаванские ночи;Шери;Тюльпанная лихорадка;Анна Каренина. История Вронского;Шелк;Моя кузина Рэйчел;Милый друг;Звезда пленительного счастья;Стакан воды;La Boh?me;Сирано де Бержерак"
Лавстори;Мелодрама;Драма;Романтическая страсть;Классика (до 2000 года);4.798;984365;;0;0;;;;;;;;;;"9 1/2 недель;Москва слезам не верит;Вам и не снилось;Восход солнца;Перед рассветом;Пять вечеров;Приходите завтра;Весна на Заречной улице;Мосты округа Мэдисон;Шербурские зонтики;Мужчина и женщина;Грязные танцы;Забытая мелодия для флейты;Грозовой перевал;Здравствуй и прощай;Каждый вечер в одиннадцать;Короткие встречи;Сангам;Валентина;Какими мы были"
Неспящие в Сиэтле;Мелодрама;Комедия;Романтическая страсть;Классика (до 2000 года);7.692;1573;Sleepless in Seattle;6.8;6.6;;;;;;;;;;"Вокзал для двоих;Три тополя на Плющихе;Моя прекрасная леди;Завтрак у Тиффани;Сильва;Красотка;Двое в пути;Дневная красавица;Бенни и Джун;Любовь вчера и сегодня;Покажи мне любовь;Вам письмо;Пасхальный парад;Французский поцелуй;Одинокая женщина желает познакомиться;Дон Жуан де Марко;Романс о влюбленных;Сабрина;Американский президент;Объект моего восхищения"
Дважды рожденный;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);8.025;44344;;7.5;0;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую;Через Вселенную"
Африка;Мелодрама;Биографический;Романтическая страсть;Классика (до 2000 года);7.103;4365786;;0;0;;;;;;;;;;"Влюбленный Шекспир;Распутник;Небо измеряется милями;9 1/2 недель;Мадемуазель Живаго;Касабланка;Москва слезам не верит;Титаник;Вам и не снилось;Шепот сердца;Вокзал для двоих;Восход солнца;Перед рассветом;Три тополя на Плющихе;Всегда;Пять вечеров;Моя прекрасная леди;Завтрак у Тиффани;Приходите завтра;Алешкина любовь"
Эммануэль и правда о рыбах;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);6.758;580178;The Truth About Emanuel;6;4.8;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты"
Дон Сезар де Базан;Мелодрама;Исторический;Историческая любовь;Классика (до 2000 года);7.918;85130;;7.1;0;;;;;;;;;;"Звезда пленительного счастья;Стакан воды;La Boh?me;Сирано де Бержерак;Доводы рассудка;Вальмон;Индокитай;Анжелика и король;Анжелика и султан;Благородный разбойник Владимир Дубровский;Анна и король;Идеальный муж;Мэнсфилд Парк;Влюбленный король;Унесенные ветром;Пальмы в снегу;Королевский роман;Джейн Эйр;Честная куртизанка;Суета сует"
Пасхальный парад;Мелодрама;Комедия;Романтическая страсть;Классика (до 2000 года);7.163;13740;Easter Parade;7.3;7.7;;;;;;;;;;"Вокзал для двоих;Три тополя на Плющихе;Моя прекрасная леди;Завтрак у Тиффани;Сильва;Красотка;Двое в пути;Дневная красавица;Бенни и Джун;Любовь вчера и сегодня;Покажи мне любовь;Вам письмо;Неспящие в Сиэтле;Французский поцелуй;Одинокая женщина желает познакомиться;Дон Жуан де Марко;Романс о влюбленных;Сабрина;Американский президент;Объект моего восхищения"
Полночное солнце;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);7.07;924170;Midnight Sun;6.6;4.2;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
Мулен Руж;Мелодрама;Исторический;Романтическая страсть;Современное кино (2000–2020);7.851;558;Moulin Rouge!;7.6;7.1;;;;;;;;;;"Казанова;Гордость и предубеждение;Артист;Слуга;Портрет девушки в огне;Ледяной цветок;Ярмарка тщеславия;Тристан и Изольда;Анна Каренина;Портрет в сумерках;Дневник горничной;Камасутра 3D;Зальцбург-100: Богема;Мадемуазель Живаго;Титаник;Разум и чувства;Опасные связи;Сирано Де Бержерак;Горбун Собора Парижской Богоматери;Сердце пармы"
Рождество на льду;Мелодрама;Семейный;Романтическая страсть;Новинки (2020–2025);6.65;1346996;Christmas on Ice;6.1;0;;;;;;;;;;"Лед 2;Шепот сердца;По зову сердца;Тропой бескорыстной любви;Мать и мачеха;Внутри моей памяти;Домик в сердце;Маленькие женщины. Наши дни;Карусель;Золотое кольцо;365 дней;Калейдоскоп любви;Зальцбург-100: Богема;Один шанс на двоих;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Городской романс;Объяснение в любви"
Мужчина и женщина;Мелодрама;Драма;Романтическая страсть;Классика (до 2000 года);7.946;19334;Un homme et une femme;7.5;6.4;;;;;;;;;;"9 1/2 недель;Москва слезам не верит;Вам и не снилось;Восход солнца;Перед рассветом;Пять вечеров;Приходите завтра;Весна на Заречной улице;Мосты округа Мэдисон;Шербурские зонтики;Грязные танцы;Забытая мелодия для флейты;Грозовой перевал;Здравствуй и прощай;Каждый вечер в одиннадцать;Короткие встречи;Сангам;Валентина;Какими мы были;Жестокие игры"
Желтый платочек счастья;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);0;603249;Shiawase no kiiroi hankachi;6.1;0;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты"
Дорогами любви;Мелодрама;Драма;Романтическая страсть;Классика (до 2000 года);8.087;38888;Chalte Chalte;6.5;6.5;;;;;;;;;;"9 1/2 недель;Москва слезам не верит;Вам и не снилось;Восход солнца;Перед рассветом;Пять вечеров;Приходите завтра;Весна на Заречной улице;Мосты округа Мэдисон;Шербурские зонтики;Мужчина и женщина;Грязные танцы;Забытая мелодия для флейты;Грозовой перевал;Здравствуй и прощай;Каждый вечер в одиннадцать;Короткие встречи;Сангам;Валентина;Какими мы были"
Один день;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);7.851;495518;One Day;7;5.1;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
